Территория,Год,median,q10,q90,q2_5,q97_5,Статус
Камчатский край,2027,1.5752016979861407,1.3840359886672444,1.7618503593971768,1.284034565361326,1.8618517827030951,прогноз
Камчатский край,2028,1.5806649003001798,1.361285371760004,1.797455569908976,1.2458380939493345,1.9129028477196455,прогноз
Камчатский край,2029,1.5822227986634287,1.3437523788613235,1.8186542059995814,1.2180534581118152,1.9443531267490897,прогноз
Камчатский край,2030,1.5787389585650482,1.326602570762017,1.8276067432877108,1.1939947765217434,1.9602145375279845,прогноз
Камчатский край,2031,1.5711998937335236,1.3087019986553725,1.8277683393304678,1.171313437290118,1.9651569006957224,прогноз
Камчатский край,2032,1.561740859947574,1.2911289805349562,1.8230848073714625,1.1503287782643206,1.9638850096420981,прогноз
Камчатский край,2033,1.5528009407954864,1.2758396020607556,1.8173390819594137,1.1325133474117808,1.9606653366083886,прогноз
Камчатский край,2034,1.5464108231962546,1.2646219778224825,1.8135211353753378,1.119337146807037,1.9588059663907833,прогноз
Камчатский край,2035,1.5437871977006432,1.2585046607197174,1.8134652160171223,1.1116154746330045,1.9603544021038353,прогноз
Камчатский край,2036,1.5452631131135024,1.2576118784443775,1.8178307404400127,1.1093309026462614,1.9661117162381287,прогноз
Камчатский край,2037,1.550408857396738,1.2612700831370471,1.826280169354892,1.1117209468910554,1.9758293056008838,прогноз
Камчатский край,2038,1.5585256007356896,1.2681549065113447,1.8376679521605648,1.1174139088987343,1.9884089497731752,прогноз
Камчатский край,2039,1.568238488112058,1.2764073850185063,1.8501888349695608,1.1245366090319187,2.0020596109561484,прогноз
Камчатский край,2040,1.5763672276097378,1.2838016461828892,1.8615857945264713,1.13087141992832,2.0145160207810404,прогноз
Камчатский край,2041,1.5813929387351078,1.2880953767117296,1.8695516748759555,1.1341931911112324,2.0234538604764527,прогноз
Камчатский край,2042,1.5825349851771118,1.2875915470850265,1.8723348793567518,1.1328193361105077,2.0271070903312705,прогноз
Камчатский край,2043,1.580029953619071,1.281736596517804,1.8693570078846862,1.1262028687065289,2.0248907356959616,прогноз
Камчатский край,2044,1.5750871868852825,1.271432523898575,1.861524764940234,1.1152445422928507,2.0177127465459583,прогноз
Камчатский край,2045,1.569472580690375,1.2588204120487905,1.8510102323561062,1.1020772347482666,2.00775340965663,прогноз
Камчатский край,2046,1.5648997899605797,1.2465918208566347,1.8405612163749505,1.0893776184502202,1.997775418781365,прогноз
Камчатский край,2047,1.5614621785285607,1.2371705777028115,1.8326781352432342,1.0795492484018097,1.990299464544236,прогноз
Камчатский край,2048,1.5592924028870794,1.2321395556930415,1.8290300546870792,1.074152183900212,1.9870174264799088,прогноз
Камчатский край,2049,1.5595814719784669,1.2320616609011779,1.8302642258444932,1.073727006229337,1.9885988805163342,прогноз
Камчатский край,2050,1.5621692294928318,1.2365801647574552,1.8360967520456746,1.0778977093799602,1.9947792074231696,прогноз
Камчатский край,2051,1.5665169785024284,1.2445926540644758,1.8454752587770415,1.0855486357151132,2.004519277126404,прогноз
Камчатский край,2052,1.5717742482427925,1.2543907796800182,1.8567062121229547,1.0949675147389697,2.0161294770640033,прогноз
Камчатский край,2053,1.576856459022228,1.2638171296084355,1.8676087053122798,1.104003153147312,2.0274226817734036,прогноз
Камчатский край,2054,1.5806015583487154,1.2705713527854354,1.8758348794412294,1.1103677744413896,2.036038457785275,прогноз
Камчатский край,2055,1.5820374973000393,1.2727340833161018,1.8794159047158585,1.1121551050295135,2.039994883002447,прогноз
Камчатский край,2056,1.5806969710563021,1.2693903090151446,1.8773975740418676,1.1084605069921478,2.0383273760648644,прогноз
Камчатский край,2057,1.576829342351568,1.2610532495403366,1.8702641186977391,1.0998048727475864,2.0315124954904893,прогноз
Камчатский край,2058,1.5713680472961533,1.2495991935789732,1.8598729944374428,1.0880694757594684,2.0214027122569473,прогноз
Камчатский край,2059,1.5656377395870287,1.2376789634666383,1.8488719937132796,1.0759059403250406,2.0106450168548773,прогноз
Камчатский край,2060,1.5609411437508567,1.2278895409762418,1.8398750328589877,1.0659067659097168,2.0018578079255125,прогноз
Камчатский край,2061,1.558222936544814,1.222103378385468,1.8347883666255913,1.0599354578169342,1.996956287194125,прогноз
Камчатский край,2062,1.5579245139019249,1.2211813303379717,1.834516724101531,1.058841257826292,1.9968567966132107,прогноз
Камчатский край,2063,1.5600039022302394,1.225015645640206,1.838999962112555,1.0625038136627092,2.0015117940900518,прогноз
Камчатский край,2064,1.5640186037703172,1.2326998348704705,1.847374579042602,1.0700052577196373,2.010069156193435,прогноз
Камчатский край,2065,1.5691975387623833,1.2426789603050095,1.858111193576327,1.0797838879006185,2.021006265980718,прогноз
Камчатский край,2066,1.5745093282017235,1.2528911035066106,1.8691462081320867,1.0897782302111243,2.032259081427573,прогноз
Камчатский край,2067,1.5787912675235538,1.2610232204412408,1.8781418484847772,1.0976817863033037,2.041483282622714,прогноз
Камчатский край,2068,1.5809882338240164,1.264981280485149,1.88297165364272,1.1014091093532883,2.046543824774581,прогноз
Камчатский край,2069,1.5804668732618006,1.2635132318423503,1.8823542600366547,1.0997159059228319,2.0461515859561734,прогноз
Камчатский край,2070,1.5772723666665533,1.256722735478605,1.8763667300194111,1.09271287720527,2.0403765882927463,прогноз
Камчатский край,2071,1.5721711496118085,1.246155336337996,1.866529260941041,1.0819522772475598,2.0307323200314773,прогноз
Камчатский край,2072,1.5664208939533617,1.2343354013662395,1.8553481732790105,1.0699632496070297,2.0197203250382203,прогноз
Камчатский край,2073,1.561370323514148,1.2239617277012642,1.8455195651871317,1.0594453057995517,2.0100359870888442,прогноз
Камчатский край,2074,1.5580851665306863,1.2171586230710072,1.8391820418835407,1.0525189692360009,2.003821695718547,прогноз
Камчатский край,2075,1.5571477761242372,1.2150770947056009,1.837514008623151,1.0503279953273987,2.0022631080013533,прогноз
Камчатский край,2076,1.5586408245746552,1.2178644552843876,1.840698841846037,1.0530101512522219,2.0055531458782028,прогноз
Камчатский край,2077,1.562223184094024,1.2248189725270369,1.848073762680862,1.0598533943855797,2.0130393408223193,прогноз
Камчатский край,2078,1.5672076248109645,1.2345507710644066,1.8582797270112552,1.069459688818662,2.0233708092569995,прогноз
Камчатский край,2079,1.5726250668703172,1.2451164207422574,1.8693838455708147,1.0798828143927506,2.0346174519203215,прогноз
Камчатский край,2080,1.5773299576549085,1.2542305768537791,1.8790892525976575,1.0888404758401102,2.0444793536113264,прогноз
Камчатский край,2081,1.580208173009905,1.2596762423401713,1.885156448531251,1.094121632154371,2.0507110587170514,прогноз
Камчатский край,2082,1.5804803031004748,1.2599058889939543,1.8860153222397482,1.0941847324670702,2.0517364787666326,прогноз
Камчатский край,2083,1.5779907712505539,1.2546195088438092,1.8813435749902094,1.088735668815097,2.0472274150189214,прогноз
Камчатский край,2084,1.5733210277567875,1.2449926105077576,1.8722914993511952,1.0789566241016026,2.03832748575735,прогноз
Камчатский край,2085,1.56763054566846,1.2333560675486503,1.8611661139569926,1.0671847859076284,2.0273373955980145,прогноз
Камчатский край,2086,1.5622851138425693,1.222447945773776,1.8506925084283044,1.056161654629584,2.016978799572496,прогноз
Камчатский край,2087,1.5584564022208698,1.214610095369202,1.8432155123460803,1.0482282918553474,2.009597315859935,прогноз
Камчатский край,2088,1.5568670168600227,1.211279066034657,1.840189000237237,1.0448166616798853,2.0066514045920085,прогноз
Камчатский край,2089,1.5577304338237927,1.2128676691347624,1.8420540649922112,1.0463320898001112,2.0085896443268627,прогноз
Камчатский край,2090,1.5608126419719062,1.2188902863034714,1.848360280415957,1.0522796430449786,2.0149709236744497,прогноз
Камчатский край,2091,1.5655146188182365,1.228132261650796,1.8579262124539537,1.0614358722358133,2.0246226018689364,прогноз
Камчатский край,2092,1.570936926795355,1.2387854615194465,1.8689622444937768,1.0719877425496072,2.035759963463616,прогноз
Камчатский край,2093,1.5759666145161544,1.2486251129818653,1.8792413439145554,1.0817110791634932,2.0461553777329273,прогноз
Камчатский край,2094,1.5794537668537814,1.2553592924793655,1.8864557737675636,1.0883181440702987,2.05349692217663,прогноз
Камчатский край,2095,1.5804954380738576,1.2571912206848985,1.8887905304423347,1.090016981619419,2.0559647695078143,прогноз
Камчатский край,2096,1.578744311490218,1.2534355351491633,1.8855417096435114,1.0861271370917513,2.052850107700923,прогноз
Камчатский край,2097,1.574584597398362,1.2448722039205378,1.8774661845047134,1.0774346913903603,2.044903697034891,прогноз
Камчатский край,2098,1.5690486165753075,1.2335788409968231,1.86661562413621,1.0660241257099612,2.034170339423072,прогноз
Камчатский край,2099,1.5634881964710075,1.2222687736476867,1.8556840110681463,1.054613887563482,2.023338897152351,прогноз
Камчатский край,2100,1.5591616463932803,1.2134611592012565,1.8471854252036672,1.0457244781922648,2.014922106212659,прогноз
Карачаево-Черкесская Республика,1990,2.054281695946171,1.8443741267335911,2.2152298637279877,1.7462145425204358,2.3133894479411428,наблюдение
Карачаево-Черкесская Республика,1991,2.0019760857244915,1.7925076931311712,2.1535536850441024,1.6969445915994965,2.2491167865757773,наблюдение
Карачаево-Черкесская Республика,1992,1.937868829189488,1.7338987002050927,2.0881456037701733,1.6401352086529277,2.1819090953223386,наблюдение
Карачаево-Черкесская Республика,1993,1.824181005165963,1.6707826124878076,2.0207021055497525,1.578164517307693,2.1133202007298673,наблюдение
Карачаево-Черкесская Республика,1994,1.778984798368351,1.6056132271831762,1.9530568866247084,1.5136504455779043,2.04501966822998,наблюдение
Карачаево-Черкесская Республика,1995,1.7158110067316983,1.540903925697958,1.8871219724942732,1.4492655441643578,1.9787603540278733,наблюдение
Карачаево-Черкесская Республика,1996,1.6459491177983054,1.4790733732671444,1.8248069039053392,1.3875632354139873,1.9163170417584963,наблюдение
Карачаево-Черкесская Республика,1997,1.5833965095414966,1.4223079878368878,1.767919093437222,1.330830253933879,1.8593968273402308,наблюдение
Карачаево-Черкесская Республика,1998,1.5398136252357701,1.3724478478580344,1.7180547997555424,1.2809712133737527,1.809531434239824,наблюдение
Карачаево-Черкесская Республика,1999,1.4827418511092134,1.3308993629142332,1.6764932279309745,1.239426192318053,1.7679663985271548,наблюдение
Карачаево-Черкесская Республика,2000,1.4597400339032358,1.2985762876860627,1.6441061450274335,1.2071200588981763,1.7355623738153199,наблюдение
Карачаево-Черкесская Республика,2001,1.4432443429956543,1.275869779220163,1.6212933807696117,1.184441674641544,1.7127214853482307,наблюдение
Карачаево-Черкесская Республика,2002,1.4355545844562607,1.2626474740979374,1.6079515481520874,1.1712510065362773,1.6993480157137475,наблюдение
Карачаево-Черкесская Республика,2003,1.4334480928716002,1.258280616885196,1.6034796016362163,1.1669119647818706,1.6948482537395417,наблюдение
Карачаево-Черкесская Республика,2004,1.4342203261672537,1.2616973649548227,1.6068210495563626,1.1703486435971397,1.6981697709140455,наблюдение
Карачаево-Черкесская Республика,2005,1.4361992882233003,1.2714593694717482,1.6165389557595466,1.1801223202326536,1.7078760049986412,наблюдение
Карачаево-Черкесская Республика,2006,1.4355291764243059,1.2858576852608368,1.6309168475022362,1.1945260419402772,1.7222484908227957,наблюдение
Карачаево-Черкесская Республика,2007,1.4867172174191032,1.303022890249002,1.64807644485477,1.2116927311799373,1.7394066039238347,наблюдение
Карачаево-Черкесская Республика,2008,1.5095367824948833,1.3210431945806829,1.666102175995513,1.2297115991220253,1.7574337714541706,наблюдение
Карачаево-Черкесская Республика,2009,1.5150295607542108,1.3380834061180111,1.683162619186014,1.2467464556642294,1.7744995696397958,наблюдение
Карачаево-Черкесская Республика,2010,1.5230996994421773,1.3524969063626406,1.6976200335013056,1.2611483325564676,1.7889686073074786,наблюдение
Карачаево-Черкесская Республика,2011,1.536643741518467,1.3629228929509345,1.7081212047395764,1.2715544189699908,1.7994896787205201,наблюдение
Карачаево-Черкесская Республика,2012,1.5537613061206026,1.3683615835179002,1.7136650191188119,1.2769652849446045,1.8050613176921075,наблюдение
Карачаево-Черкесская Республика,2013,1.5599931385398642,1.3682214997521234,1.713644708576969,1.2767934991214278,1.8050727092076646,наблюдение
Карачаево-Черкесская Республика,2014,1.5506849290824973,1.3623349660613864,1.7078648670739012,1.270878725714446,1.7993211074208415,наблюдение
Карачаево-Черкесская Республика,2015,1.5236271631334295,1.3509406415467295,1.6965350364142808,1.2594673307075115,1.7880083472534989,наблюдение
Карачаево-Черкесская Республика,2016,1.50527301208545,1.3346349476709019,1.6802427278242746,1.2431580939605353,1.7717195815346412,наблюдение
Карачаево-Черкесская Республика,2017,1.4735877795166485,1.314297359637178,1.6599091804019945,1.222819436441565,1.7513871035976076,наблюдение
Карачаево-Черкесская Республика,2018,1.4520345355392814,1.2909972915721737,1.6367310273437823,1.1994870994234819,1.7282412194924741,наблюдение
Карачаево-Черкесская Республика,2019,1.436601346887823,1.2658926127142418,1.6121105564335767,1.1742542584634703,1.7037489106843482,наблюдение
Карачаево-Черкесская Республика,2020,1.4218256563290046,1.2401311881764494,1.587576238480032,1.1481680384322304,1.679539388224251,наблюдение
Карачаево-Черкесская Республика,2021,1.3741712639704529,1.2147673058090405,1.5646944917684955,1.1221471744419516,1.6573146231355844,наблюдение
Карачаево-Черкесская Республика,2022,1.3576626458038186,1.1907032423482722,1.5449735713077715,1.096933550468738,1.6387432631873056,наблюдение
Карачаево-Черкесская Республика,2023,1.3478304919356603,1.1686620087437003,1.5297626781637357,1.0730844349500979,1.6253402519573381,наблюдение
Карачаево-Черкесская Республика,2024,1.334871116424283,1.1491898369681595,1.5201539663830945,1.051001563014303,1.618342240336951,наблюдение
Карачаево-Черкесская Республика,2025,1.3289410434551103,1.1326785252367375,1.5169007589898422,1.036,1.6185982411868733,прогноз
Карачаево-Черкесская Республика,2026,1.3260436782329503,1.1193925134819402,1.5203674139525771,1.036,1.6264990591823332,прогноз
Карачаево-Черкесская Республика,2027,1.3268090333155063,1.109487810713921,1.53052149949107,1.036,1.6419623852787435,прогноз
Карачаево-Черкесская Республика,2028,1.3313899266934863,1.1030183452063027,1.546968228407673,1.036,1.664474664467428,прогноз
Карачаево-Черкесская Республика,2029,1.3396254628141708,1.0999341055662957,1.5690165828773275,1.036,1.6931752147693384,прогноз
Карачаево-Черкесская Республика,2030,1.3511446244702308,1.100079331513435,1.595761896981489,1.036,1.726961146917292,прогноз
Карачаево-Черкесская Республика,2031,1.3654403479862487,1.1031971768762663,1.6261710459471637,1.036,1.7645938676038773,прогноз
Карачаево-Черкесская Республика,2032,1.3819271560851922,1.1089430888013576,1.6591609472610396,1.036,1.804794817322678,прогноз
Карачаево-Черкесская Республика,2033,1.399988046420813,1.1169056191817444,1.6936654461814282,1.036,1.84632455095347,прогноз
Карачаево-Черкесская Республика,2034,1.4190128083620699,1.1266315880496285,1.7286886057165158,1.036,1.8880434723979684,прогноз
Карачаево-Черкесская Республика,2035,1.43842843115463,1.1376522673391234,1.7633440219147283,1.036,1.9289546255756038,прогноз
Карачаево-Черкесская Республика,2036,1.4577218517198933,1.1495078635777796,1.79688074033471,1.036,1.968229990391733,прогноз
Карачаево-Черкесская Республика,2037,1.4764553095303263,1.1617684102995223,1.828696879384172,1.036,2.0052221820687963,прогноз
Карачаево-Черкесская Республика,2038,1.4928133649021693,1.174049957133393,1.8583424835343862,1.036,2.0394637745681177,прогноз
Карачаево-Черкесская Республика,2039,1.502626631270438,1.1860256512901244,1.8855134796813404,1.036,2.0706567242041616,прогноз
Карачаево-Черкесская Республика,2040,1.509652202552671,1.1974318168250844,1.9100388169761535,1.036,2.0986544965099707,прогноз
Карачаево-Черкесская Республика,2041,1.5139913602257187,1.208069476416581,1.9318629118833281,1.036,2.1234394619926245,прогноз
Карачаево-Черкесская Республика,2042,1.515819340699475,1.2178020156427547,1.9510254312822684,1.036,2.145097946373525,прогноз
Карачаево-Черкесская Республика,2043,1.5153611323662894,1.2265498502593912,1.967640258812072,1.036,2.1637950411472517,прогноз
Карачаево-Черкесская Республика,2044,1.5128700004353042,1.2342829706905811,1.9818751170788538,1.0364072823023445,2.1797508054670907,прогноз
Карачаево-Черкесская Республика,2045,1.5086095055721174,1.2410122470177336,1.9939329746006564,1.0417261683824646,2.1932190532359255,прогноз
Карачаево-Черкесская Республика,2046,1.502839345527553,1.2467803095482388,2.0040359859285677,1.046346839274951,2.2044694562018554,прогноз
Карачаево-Черкесская Республика,2047,1.501044494467028,1.251652675410452,2.0124123353271375,1.0502917567179861,2.2137732540196033,прогноз
Карачаево-Черкесская Республика,2048,1.5037771652985423,1.2557096410186115,2.019286045810642,1.053603174992729,2.2213925118365245,прогноз
Карачаево-Черкесская Республика,2049,1.506005490495838,1.259039342970819,2.0248696409647833,1.0563363074504055,2.2275726764851966,прогноз
Карачаево-Черкесская Республика,2050,1.5078010951264589,1.2617321125024865,2.029359288082402,1.0585534722141694,2.232537928370719,прогноз
Карачаево-Черкесская Республика,2051,1.5092303266218898,1.2638762469332643,2.0329320786814433,1.0603194641990545,2.236488861415653,прогноз
Карачаево-Черкесская Республика,2052,1.5103532440960903,1.2655550422004276,2.035744952827803,1.0616980869189385,2.239601908109292,прогноз
Карачаево-Черкесская Республика,2053,1.5112232202277003,1.2668449979404692,2.0379349013690806,1.062749828953888,2.242030070355662,прогноз
Карачаево-Черкесская Республика,2054,1.511886967039131,1.2678148956106043,2.0396199908204675,1.0635304267942582,2.2439044596368136,прогноз
Карачаево-Черкесская Республика,2055,1.512384879061609,1.2685255933725603,2.040900941085557,1.0640901878360283,2.2453363466220893,прогноз
Карачаево-Черкесская Республика,2056,1.5127515352447647,1.2690302377324851,2.0418629214264703,1.0644737826738306,2.246419376485125,прогноз
Карачаево-Черкесская Республика,2057,1.5130162940451437,1.2693747688955939,2.0425774254488243,1.0647203879363505,2.2472318064080676,прогноз
Карачаево-Черкесская Республика,2058,1.5132038826179413,1.2695985113548771,2.043104037272635,1.0648639657172232,2.2478385829102887,прогноз
Карачаево-Черкесская Республика,2059,1.5133349375033514,1.269734763118666,2.043492005046407,1.0649335922776917,2.2482931758873814,прогноз
Карачаево-Черкесская Республика,2060,1.5134264885342796,1.2698113472727903,2.0437816250139442,1.0649537892580958,2.2486391830286387,прогноз
Карачаево-Черкесская Республика,2061,1.5134923472861677,1.2698510455733185,2.044005361719937,1.0649447755351669,2.2489116317580886,прогноз
Карачаево-Черкесская Республика,2062,1.5135434389553644,1.2698719727801695,2.0441888011893545,1.0649226883444185,2.2491380856251055,прогноз
Карачаево-Черкесская Республика,2063,1.5135880815961085,1.2698879048741094,2.0443514396581324,1.0648997896065309,2.249339554925711,прогноз
Карачаево-Черкесская Республика,2064,1.5136322268848388,1.2699085664765057,2.0445073592105274,1.0648846505921132,2.24953127509492,прогноз
Карачаево-Черкесская Республика,2065,1.5136796975750118,1.2699399554166928,2.044665853030968,1.0648823969026937,2.249723411544967,прогноз
Карачаево-Черкесская Республика,2066,1.5137324359145488,1.2699847160001685,2.044832045805608,1.0648950163266677,2.249921745479109,прогноз
Карачаево-Черкесская Республика,2067,1.5137907736782839,1.270042587885235,2.0450075249754667,1.0649217594437959,2.2501283534169056,прогноз
Карачаево-Черкесская Республика,2068,1.513853722367521,1.2701109100519226,2.045190997565719,1.0649596031344304,2.2503423044832114,прогноз
Карачаево-Черкесская Республика,2069,1.5139193113969713,1.2701852446013533,2.045379019134086,1.065003846547616,2.250560417187823,прогноз
Карачаево-Черкесская Республика,2070,1.5139849235927434,1.2702600038074379,2.045566708711087,1.0650487148900885,2.2507779976284366,прогноз
Карачаево-Черкесская Республика,2071,1.514047657476392,1.270329144216527,2.0457485038365917,1.065088037396905,2.2509896106562137,прогноз
Карачаево-Черкесская Республика,2072,1.5141046600739592,1.270386807567991,2.0459188508753967,1.065115875177955,2.2511897832654326,прогноз
Карачаево-Черкесская Республика,2073,1.5141534435913266,1.270427934139735,2.0460728583731216,1.065127123973371,2.2513736685394856,прогноз
Карачаево-Черкесская Республика,2074,1.5141921387958641,1.2704487538035474,2.04620681952746,1.0651179968935867,2.2515375764374204,прогноз
Карачаево-Черкесская Республика,2075,1.514219692654119,1.270447169495915,2.046318619268111,1.065086401641197,2.251679387122829,прогноз
Карачаево-Черкесская Республика,2076,1.5142359739247382,1.2704229543731929,2.04640795947331,1.0650321302387353,2.2517987836077675,прогноз
Карачаево-Черкесская Республика,2077,1.5142418045984787,1.2703778045617202,2.046476431979745,1.0649569064163456,2.2518973301251197,прогноз
Карачаево-Черкесская Республика,2078,1.5142388915368723,1.2703151932861383,2.046527391008901,1.0648642348969006,2.2519783493981387,прогноз
Карачаево-Черкесская Республика,2079,1.5142296900598178,1.2702400893895853,2.046565688997236,1.0647591153345264,2.252046663052295,прогноз
Карачаево-Черкесская Республика,2080,1.5142171928631547,1.2701585260356671,2.046597263564501,1.064647606181759,2.2521081834184096,прогноз
Карачаево-Черкесская Республика,2081,1.514204672396748,1.2700770827519385,2.046628624982604,1.064536305297016,2.2521694024375263,прогноз
Карачаево-Черкесская Республика,2082,1.5141954015241477,1.2700023202502577,2.0466663039938835,1.064431781324608,2.252236842919533,прогноз
Карачаево-Черкесская Республика,2083,1.5141923694248762,1.2699402114686484,2.0467162843784066,1.0643400043328437,2.252316491514211,прогноз
Карачаево-Черкесская Республика,2084,1.5141980250067257,1.269895628119288,2.046783490055165,1.064265832215591,2.252413285958862,прогноз
Карачаево-Черкесская Республика,2085,1.5142140674780675,1.269871924858112,2.0468713632017077,1.0642125964632143,2.2525306915966055,прогноз
Карачаево-Черкесская Республика,2086,1.514241291836756,1.2698706318286042,2.04698155366597,1.0641817955353416,2.2526703899592326,прогноз
Карачаево-Черкесская Республика,2087,1.514279527541428,1.2698913386168966,2.047113789696365,1.0641729823164177,2.252832145996844,прогноз
Карачаево-Черкесская Республика,2088,1.5143276538178214,1.2699317308889473,2.047265902529888,1.0641838039420735,2.253013829476762,прогноз
Карачаево-Черкесская Республика,2089,1.5143836908761703,1.269987777971381,2.0474340036808503,1.064210192104127,2.2532115895481044,прогноз
Карачаево-Черкесская Республика,2090,1.5144449761407284,1.2700540920048002,2.047612830705663,1.0642467257476207,2.2534201969628427,прогноз
Карачаево-Черкесская Республика,2091,1.5145083917761468,1.2701243891999865,2.047796196052151,1.0642870956109296,2.253633489641208,прогноз
Карачаево-Черкесская Республика,2092,1.514570637615711,1.270192038303235,2.0479775303071595,1.0643246540721445,2.25384491453825,прогноз
Карачаево-Черкесская Республика,2093,1.5146285130872075,1.2702506284124047,2.048150442083975,1.064352985063703,2.2540480854326765,прогноз
Карачаево-Черкесская Республика,2094,1.5146791944848437,1.2702945242811774,2.0483092718057474,1.0643664597791882,2.2542373363077366,прогноз
Карачаево-Черкесская Республика,2095,1.5147204840072142,1.2703193637970203,2.0484495903793865,1.0643607338347518,2.254408220341655,прогноз
Карачаево-Черкесская Республика,2096,1.5147509925023503,1.270322417153765,2.048568571003186,1.0643331030973924,2.2545578850595587,прогноз
Карачаево-Черкесская Республика,2097,1.5147702675030197,1.2703028444616882,2.048665243697941,1.0642827621099924,2.254685326049637,прогноз
Карачаево-Черкесская Республика,2098,1.5147788240462092,1.2702617474882372,2.04874056684415,1.0642108505922323,2.2547914637401547,прогноз
Карачаево-Черкесская Республика,2099,1.5147781086825876,1.270202092051385,2.0487973608265153,1.0641203728559465,2.254879080021954,прогноз
Карачаево-Черкесская Республика,2100,1.5147703684419955,1.270128441395975,2.0488400505195568,1.0640159287703908,2.254952563145141,прогноз
Кемеровская область - Кузбасс,1990,1.914430698144472,1.8829172079267282,1.9439785524132063,1.8667552463109653,1.9601405140289692,наблюдение
Кемеровская область - Кузбасс,1991,1.766434561168097,1.7361663250725066,1.7954444070877216,1.7204763645214725,1.8111343676387557,наблюдение
Кемеровская область - Кузбасс,1992,1.547778240318865,1.5183123376519967,1.57751881603945,1.5026413294364074,1.5931898242550393,наблюдение
Кемеровская область - Кузбасс,1993,1.3797227449468807,1.3523648028497117,1.4115710676135373,1.3366938511768813,1.4272420192863677,наблюдение
Кемеровская область - Кузбасс,1994,1.3622664945684837,1.3311221414890253,1.39032843396623,1.3154511824809065,1.4059993929743488,наблюдение
Кемеровская область - Кузбасс,1995,1.3027761727231977,1.273133718083444,1.3323396295005503,1.2574628599358408,1.3480104876481536,наблюдение
Кемеровская область - Кузбасс,1996,1.2279360353399609,1.1988506994790147,1.2580576189679522,1.1831795745109148,1.273728743936052,наблюдение
Кемеровская область - Кузбасс,1997,1.1958159845469407,1.1670593186224105,1.2262724097233326,1.1513865601272926,1.2419451682184506,наблюдение
Кемеровская область - Кузбасс,1998,1.2026566747635867,1.171398406344111,1.2306172989819755,1.1557241122749211,1.2462915930511653,наблюдение
Кемеровская область - Кузбасс,1999,1.1599734470761243,1.1319475329240465,1.191166460196246,1.116273229687702,1.2068407634325904,наблюдение
Кемеровская область - Кузбасс,2000,1.2021439098797617,1.171673680210146,1.2309002253892938,1.15599736063563,1.2465765449638098,наблюдение
Кемеровская область - Кузбасс,2001,1.2402410798803054,1.2110145878825629,1.2702585412475675,1.1953336606395786,1.2859394684905519,наблюдение
Кемеровская область - Кузбасс,2002,1.2897157499431395,1.2598619282073582,1.31911630695297,1.244178241532812,1.3347999936275163,наблюдение
Кемеровская область - Кузбасс,2003,1.3192860999587508,1.2893557538359188,1.3486115401846714,1.2736716945913262,1.364295599429264,наблюдение
Кемеровская область - Кузбасс,2004,1.322074186584052,1.2924593488164047,1.3517152078519525,1.2767752703327795,1.3673992863355777,наблюдение
Кемеровская область - Кузбасс,2005,1.3331636326519414,1.3037408568189193,1.3629971023621192,1.2880566760328984,1.37868128314814,наблюдение
Кемеровская область - Кузбасс,2006,1.3851868350870224,1.3561210522891034,1.415377383209773,1.3404368489050313,1.431061586593845,наблюдение
Кемеровская область - Кузбасс,2007,1.4903964408158268,1.4608382435757037,1.5200945583438885,1.4451540444669362,1.535778757452656,наблюдение
Кемеровская область - Кузбасс,2008,1.5973397426182598,1.5672421211266607,1.626498449739833,1.5515579183533463,1.6421826525131473,наблюдение
Кемеровская область - Кузбасс,2009,1.6452869495273599,1.61482710965897,1.6740833598171712,1.5991429276514317,1.6897675418247093,наблюдение
Кемеровская область - Кузбасс,2010,1.61632140905663,1.586397255877036,1.6456531183738579,1.5707131764772673,1.6613371977736267,наблюдение
Кемеровская область - Кузбасс,2011,1.605955168478038,1.5791428984622917,1.6383986744272092,1.5634588419661344,1.6540827309233666,наблюдение
Кемеровская область - Кузбасс,2012,1.744862244175549,1.712916624419844,1.7721710089343892,1.6972329362183531,1.78785469713588,наблюдение
Кемеровская область - Кузбасс,2013,1.7821297217474825,1.752883570813603,1.8121275391804732,1.7372026395998648,1.8278084703942115,наблюдение
Кемеровская область - Кузбасс,2014,1.7686945308737656,1.7390273473504818,1.798253901764261,1.7233510253317066,1.8139302237830361,наблюдение
Кемеровская область - Кузбасс,2015,1.7243925555749327,1.6964406109819954,1.755659519782552,1.6807663126347994,1.771333818129748,наблюдение
Кемеровская область - Кузбасс,2016,1.6884469396990003,1.656622256103185,1.7158411314238746,1.6409479666175746,1.731515420909485,наблюдение
Кемеровская область - Кузбасс,2017,1.5389270600245908,1.5114252863088133,1.5706383843372829,1.4957525259800843,1.5863111446660119,наблюдение
Кемеровская область - Кузбасс,2018,1.4721008851247301,1.4411034541166372,1.5003103932356692,1.4254323239527653,1.515981523399541,наблюдение
Кемеровская область - Кузбасс,2019,1.3922016241404018,1.3631636499572686,1.422369583314265,1.3474927860025272,1.4380404472690065,наблюдение
Кемеровская область - Кузбасс,2020,1.3562226333955976,1.3264822903809972,1.3856886117262912,1.3108113237319567,1.4013595783753316,наблюдение
Кемеровская область - Кузбасс,2021,1.3272861490066237,1.2970276190306878,1.3562339080437205,1.2813566609394798,1.3719048661349285,наблюдение
Кемеровская область - Кузбасс,2022,1.2662534127627485,1.237047823674961,1.2962543240020945,1.221376809652289,1.3119253380247664,наблюдение
