observation_id,project_code,project_name,indicator_code,indicator_name,source_table_id,source_file,source_variant_title,source_title,passport_title,territory_name,territory_type,territory_raw,territory_indent_spaces,year,period_type,period_code,period_label,month_start,month_end,period_start,period_end,unit,value,value_raw,last_update,row_number_excel,column_number_excel,region_code,is_subject_89,territory_canonical_status,region_name,federal_district,period_end_dt,period_start_dt,annualized_method,is_full_year,territory_scope_norm
4654,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Кабардино-Балкарская Республика,субъект РФ,Кабардино-Балкарская Республика,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,85.3,85.3,02.04.2026,12,18,07,True,mapped_to_89,Кабардино-Балкарская Республика,Северо-Кавказский федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
5227,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Калининградская область,субъект РФ,Калининградская область,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,89.4,89.4,02.04.2026,48,15,39,True,mapped_to_89,Калининградская область,Северо-Западный федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
5230,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Калининградская область,субъект РФ,Калининградская область,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,93.3,93.3,02.04.2026,48,18,39,True,mapped_to_89,Калининградская область,Северо-Западный федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
5243,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Калужская область,субъект РФ,Калужская область,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,96.8,96.8,02.04.2026,49,15,40,True,mapped_to_89,Калужская область,Центральный федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
5246,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Калужская область,субъект РФ,Калужская область,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,97.5,97.5,02.04.2026,49,18,40,True,mapped_to_89,Калужская область,Центральный федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
4939,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Камчатский край,субъект РФ,Камчатский край,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,95.2,95.2,02.04.2026,30,15,41,True,mapped_to_89,Камчатский край,Дальневосточный федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
4942,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Камчатский край,субъект РФ,Камчатский край,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,84.4,84.4,02.04.2026,30,18,41,True,mapped_to_89,Камчатский край,Дальневосточный федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
4683,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Карачаево-Черкесская Республика,субъект РФ,Карачаево-Черкесская Республика,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,75.7,75.7,02.04.2026,14,15,09,True,mapped_to_89,Карачаево-Черкесская Республика,Северо-Кавказский федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
4686,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Карачаево-Черкесская Республика,субъект РФ,Карачаево-Черкесская Республика,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,90.4,90.4,02.04.2026,14,18,09,True,mapped_to_89,Карачаево-Черкесская Республика,Северо-Кавказский федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
5259,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Кемеровская область - Кузбасс,субъект РФ,Кемеровская область - Кузбасс,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,96.2,96.2,02.04.2026,50,15,42,True,mapped_to_89,Кемеровская область - Кузбасс,Сибирский федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
5262,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Кемеровская область - Кузбасс,субъект РФ,Кемеровская область - Кузбасс,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,95.1,95.1,02.04.2026,50,18,42,True,mapped_to_89,Кемеровская область - Кузбасс,Сибирский федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
5275,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Кировская область,субъект РФ,Кировская область,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,90.6,90.6,02.04.2026,51,15,43,True,mapped_to_89,Кировская область,Приволжский федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
5278,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Кировская область,субъект РФ,Кировская область,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,97.8,97.8,02.04.2026,51,18,43,True,mapped_to_89,Кировская область,Приволжский федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
5291,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Костромская область,субъект РФ,Костромская область,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,87.7,87.7,02.04.2026,52,15,44,True,mapped_to_89,Костромская область,Центральный федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
5294,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Костромская область,субъект РФ,Костромская область,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,97.8,97.8,02.04.2026,52,18,44,True,mapped_to_89,Костромская область,Центральный федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
4955,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Краснодарский край,субъект РФ,Краснодарский край,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,95.1,95.1,02.04.2026,31,15,23,True,mapped_to_89,Краснодарский край,Южный федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
4958,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Краснодарский край,субъект РФ,Краснодарский край,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,96.3,96.3,02.04.2026,31,18,23,True,mapped_to_89,Краснодарский край,Южный федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
4971,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Красноярский край,субъект РФ,Красноярский край,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,96.1,96.1,02.04.2026,32,15,24,True,mapped_to_89,Красноярский край,Сибирский федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
4974,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Красноярский край,субъект РФ,Красноярский край,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,96.5,96.5,02.04.2026,32,18,24,True,mapped_to_89,Красноярский край,Сибирский федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
5307,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Курганская область,субъект РФ,Курганская область,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,90.9,90.9,02.04.2026,53,15,45,True,mapped_to_89,Курганская область,Уральский федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
5310,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Курганская область,субъект РФ,Курганская область,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,98.5,98.5,02.04.2026,53,18,45,True,mapped_to_89,Курганская область,Уральский федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
5323,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Курская область,субъект РФ,Курская область,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,69.6,69.6,02.04.2026,54,15,46,True,mapped_to_89,Курская область,Центральный федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
5326,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Курская область,субъект РФ,Курская область,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,75.0,75.0,02.04.2026,54,18,46,True,mapped_to_89,Курская область,Центральный федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
5339,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Ленинградская область,субъект РФ,Ленинградская область,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,96.1,96.1,02.04.2026,55,15,47,True,mapped_to_89,Ленинградская область,Северо-Западный федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
5342,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Ленинградская область,субъект РФ,Ленинградская область,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,97.4,97.4,02.04.2026,55,18,47,True,mapped_to_89,Ленинградская область,Северо-Западный федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
5355,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Липецкая область,субъект РФ,Липецкая область,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,96.9,96.9,02.04.2026,56,15,48,True,mapped_to_89,Липецкая область,Центральный федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
5358,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Липецкая область,субъект РФ,Липецкая область,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,98.7,98.7,02.04.2026,56,18,48,True,mapped_to_89,Липецкая область,Центральный федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
5371,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Магаданская область,субъект РФ,Магаданская область,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,89.4,89.4,02.04.2026,57,15,49,True,mapped_to_89,Магаданская область,Дальневосточный федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
5374,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Магаданская область,субъект РФ,Магаданская область,0,2026,месяц,2026-03,март,3.0,3.0,2026-03-01,2026-03-31,процент,96.7,96.7,02.04.2026,57,18,49,True,mapped_to_89,Магаданская область,Дальневосточный федеральный округ,2026-03-31,2026-03-01,latest_partial_year,False,субъект РФ
5387,Я,Национальный проект «Семья»,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",data_25,data (25).xls,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",Московская область,субъект РФ,Московская область,0,2025,год,2025,значение показателя за год,,,2025-01-01,2025-12-31,процент,97.5,97.5,02.04.2026,58,15,50,True,mapped_to_89,Московская область,Центральный федеральный округ,2025-12-31,2025-01-01,explicit_year,True,субъект РФ
