region_code,region_name,indicator_key,source_file,indicator_code,z_score,spatial_lag_z,local_moran_I,p_value,cluster_type
5,Республика Дагестан,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,1.7554734659175972,1.847632841251422,3.2434704275748114,0.02,HH
6,Республика Ингушетия,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,2.960918095284026,2.883504220003613,8.537819822836548,0.02,HH
7,Кабардино-Балкарская Республика,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,1.1472215887143535,0.3786123984302546,0.4343523172341085,0.18,NS
8,Республика Калмыкия,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.6163835867915227,0.1861836227332284,0.114760529182147,0.52,NS
9,Карачаево-Черкесская Республика,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.6993270245919652,0.21825508534939936,0.15263167943946085,0.52,NS
10,Республика Карелия,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.15222560349257638,-0.5586484487147438,0.08504059724579349,0.66,NS
11,Республика Коми,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.12978208502892752,0.4038903985218181,0.052417738043326015,0.62,NS
12,Республика Марий Эл,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.0526934781320455,-0.43838046390410246,0.023099791388246787,0.82,NS
13,Республика Мордовия,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.860009606056351,-0.6034379051269827,0.5189623950677261,0.12,NS
14,Республика Саха (Якутия),data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,1.0642781509139112,0.22141483536084483,0.23564697156274803,0.32,NS
15,Республика Северная Осетия - Алания,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.6385018368716406,1.3020493392751793,0.831360894824708,0.06,NS
16,Республика Татарстан,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.4452924170541393,-0.2870086899182952,0.12780279324925964,0.34,NS
17,Республика Тыва,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,3.270573596405678,0.5920535117033929,1.9363545830363769,0.02,HH
18,Удмуртская Республика,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.25175772885310727,-0.23378665066301138,0.05885759620709453,0.7,NS
19,Республика Хакасия,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.18507771022922245,1.0338655570537492,0.19134546998436744,0.38,NS
20,Чеченская Республика,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,5.128506603135586,1.5047999650095938,7.7173765569499,0.02,HH
21,Чувашская Республика - Чувашия,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.17434385357269438,-0.5282358548545817,0.09209467453061423,0.48,NS
22,Алтайский край,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.4176446044539918,0.2882962106031062,-0.120405356842919,0.56,NS
23,Краснодарский край,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.29046466649331343,-0.020871387943248398,0.006062400738188208,0.9,NS
24,Красноярский край,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.21858035373293033,0.743563524752201,-0.1625283782632406,0.32,NS
25,Приморский край,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.27940554145325475,-0.07481172821216348,0.020902811428173268,0.88,NS
26,Ставропольский край,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.20199166617284184,1.135471268359291,-0.2293557333872832,0.2,NS
27,Хабаровский край,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.07481172821216348,0.16111627264242806,-0.012053386799482157,0.94,NS
28,Амурская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.3181124790934609,0.45740866434067484,-0.1455074041722408,0.44,NS
29,Архангельская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.4121150419339623,0.007210115834940606,-0.0029713971896652733,0.98,NS
30,Астраханская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.6772087745118471,-0.03610479057195698,-0.024450480977241878,0.86,NS
31,Белгородская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-1.064603419297442,-0.5696533623575476,0.6064549173801299,0.12,NS
32,Брянская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.8489504810162921,-0.6277679802151124,0.5329439287702458,0.16,NS
33,Владимирская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.6720044803753482,-0.6233443301990889,0.41889018271035816,0.04,LL
34,Волгоградская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.6885931679354367,-0.2075212286928713,0.14289770027947848,0.38,NS
35,Вологодская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.2406986038130483,-0.43146851075406556,0.1038538681277988,0.42,NS
36,Воронежская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.8987165436965574,-0.6591970377738094,0.592431283403087,0.08,NS
37,Ивановская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.5614132299747586,-0.5807666987948618,0.3260501082322011,0.22,NS
38,Иркутская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.43390802363054937,1.1096205635781533,0.4814732657220129,0.14,NS
39,Калининградская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.6941227304554662,-0.22963947877298918,0.15939798202627734,0.34,NS
40,Калужская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.0468386472284854,-0.7540263244224524,-0.035317573010614736,0.74,NS
41,Камчатский край,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.019190834628337927,0.5260673989643743,0.010095672456885177,0.98,NS
42,Кемеровская область - Кузбасс,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.5724723550148176,0.057897772268544194,-0.03314487404068509,0.76,NS
43,Кировская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.4176446044539918,-0.2253387079240774,0.0941114955391249,0.52,NS
44,Костромская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.17987341609272386,-0.5381890673906348,0.09680590605531066,0.48,NS
45,Курганская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.5223810239510213,0.09476152240207414,0.04950162110355313,0.84,NS
46,Курская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.8102435433760856,-0.850056393520298,0.6887527043553825,0.06,NS
47,Ленинградская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.9097756687366163,-0.4646458858742425,0.42272352154695647,0.14,NS
48,Липецкая область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.6222384176950831,-0.7558695119291288,0.47033104908673584,0.14,NS
49,Магаданская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.19093254113278285,0.5997948992314343,-0.11452036426873917,0.62,NS
50,Московская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.4397628545341098,-0.5959729957249429,0.2620867858252457,0.2,NS
51,Мурманская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.6720044803753482,0.2772370855630474,-0.1863045636245716,0.46,NS
52,Нижегородская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.7162409805355842,-0.4452924170541393,0.318936677415917,0.16,NS
53,Новгородская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.30152379153337244,-0.4674106671342572,0.14093543655746432,0.54,NS
54,Новосибирская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.21858035373293033,-0.42593894823403605,0.0931018859736279,0.66,NS
55,Омская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.07481172821216348,-0.10798910333234041,0.008078851448374287,0.94,NS
56,Оренбургская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.11904822837239944,-0.3305539947635274,0.03935186745801734,0.64,NS
57,Орловская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.8157731058961151,-0.5890610425749061,0.4805401562637348,0.06,NS
58,Пензенская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.9153052312566459,-0.7096055055115489,0.6495056313232374,0.06,NS
59,Пермский край,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.1408412100689865,-0.16770837854865897,-0.02362025097350079,0.74,NS
60,Псковская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.39552635437387385,-0.632191630231136,0.2500484507709973,0.32,NS
61,Ростовская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.6111792926550241,-0.20905463678666095,0.1277698650375244,0.38,NS
62,Рязанская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.6443566677752007,-0.6989610976604921,0.45038024379301134,0.12,NS
63,Самарская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.5005880422544342,-0.48814652658436786,0.24436031407617081,0.34,NS
64,Саратовская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.8213026684161446,-0.7042602617421869,0.5784108322283106,0.04,LL
65,Сахалинская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.37861239843025474,-0.027810446791912774,-0.010529379961303079,1.0,NS
66,Свердловская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.08587085325222246,0.24511296044668543,-0.021048059056735135,0.82,NS
67,Смоленская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.9318939188167343,-0.3922086168618562,0.36549682496108626,0.2,NS
68,Тамбовская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.6554157928152597,-0.7803839057679265,0.5114759362991544,0.08,NS
69,Тверская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.3236420416134904,-0.5107255735411549,0.1652922673250802,0.48,NS
70,Томская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.6388271052551713,0.03577952218842624,-0.022856928587045508,0.8,NS
71,Тульская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.7107114180155547,-0.4950584797344047,0.3518437141326635,0.16,NS
72,Тюменская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.5334401489910803,0.09771062241275663,0.05212276897787208,0.68,NS
73,Ульяновская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.5669427924947882,-0.6194736364350681,0.3512061133173987,0.2,NS
74,Челябинская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.1632847285326354,0.026102787778374645,-0.004262186616336897,0.98,NS
75,Забайкальский край,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.5279105864710508,0.520998633321014,0.27504069406711246,0.32,NS
76,Ярославская область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.7549479181757907,-0.40289910440057985,0.3041678401021083,0.14,NS
77,Москва,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.7770661682559087,-0.1964621036528122,0.15266405409298592,0.56,NS
78,Санкт-Петербург,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-1.0037782315771178,-0.8019491995960413,0.8049791493851993,0.12,NS
79,Еврейская автономная область,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.3122576481899008,-0.1964621036528122,-0.06134679444506766,0.82,NS
83,Ненецкий автономный округ,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,1.3960519021156808,0.12148774124888345,0.1696031922542414,0.42,NS
86,Ханты-Мансийский автономный округ - Югра,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,0.765681774832319,0.19337205400926674,0.1480614575167864,0.48,NS
87,Чукотский автономный округ,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,1.3905223395956512,0.04960342848850002,0.06897467543379462,0.74,NS
89,Ямало-Ненецкий автономный округ,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,1.4402884022759168,0.5182338520609993,0.7464062067902305,0.04,HH
91,Республика Крым,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-0.047163915612016,-0.47565079951704625,0.02243355416920991,0.88,NS
92,Севастополь,data (22).xls | 2.14.Я.3,data (22).xls,2.14.Я.3,-1.1364877320578255,-0.047163915612016,0.053601211488866735,0.78,NS
1,Республика Адыгея,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.33465959908010706,-0.5444161315907937,0.18219408433091783,0.56,NS
2,Республика Башкортостан,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.49957163153678474,-0.3782986018208361,0.18898724971971956,0.2,NS
3,Республика Бурятия,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,0.12174168372762827,-0.2259237414222684,-0.027504336674792268,0.88,NS
4,Республика Алтай,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,0.2324063370867146,-0.03195922371554728,-0.007427526119865205,0.94,NS
5,Республика Дагестан,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5950470187485456,0.16779168109491688,-0.09984393960633699,0.6,NS
6,Республика Ингушетия,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.33176640552823555,-0.45725867584066354,0.1517030672802576,0.68,NS
7,Кабардино-Балкарская Республика,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.45038734115496865,0.11667859501185304,-0.052550562177085876,0.68,NS
8,Республика Калмыкия,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.04461694550498529,0.04102158363041228,-0.0018302577613663012,0.96,NS
9,Карачаево-Черкесская Республика,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.35635855071914363,0.029882788455706855,-0.01064898718552245,0.96,NS
10,Республика Карелия,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.37082451847850134,-0.422902002412189,0.156822431408094,0.46,NS
11,Республика Коми,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.3997564539972167,0.0069438967230110865,-0.002775867530913805,1.0,NS
12,Республика Марий Эл,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,1.2226018302147492,0.12861301841332312,0.15724251170157208,0.4,NS
13,Республика Мордовия,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,2.77118367885399,-0.04591888260332744,-0.1272496580215534,0.5,NS
14,Республика Саха (Якутия),data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.4279650911279642,0.26774462975600266,-0.11458535487255071,0.48,NS
15,Республика Северная Осетия - Алания,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.37805750235818014,0.10076603047655958,-0.038095353804516376,0.84,NS
16,Республика Татарстан,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,0.40455135342307125,-0.003117700495327849,-0.001261269954952661,1.0,NS
17,Республика Тыва,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,0.20781419189580652,-0.21488138603262535,-0.04465540159182088,0.7,NS
18,Удмуртская Республика,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.3816739942980196,0.11812519178778882,-0.045085313776864984,0.92,NS
19,Республика Хакасия,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.3339363006921392,-0.04371282252002541,0.014597298245149319,0.82,NS
20,Чеченская Республика,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5364598493231469,0.05254613794536728,-0.028188893244685025,0.92,NS
21,Чувашская Республика - Чувашия,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5227171799517571,0.763307353855142,-0.3989938674435978,0.2,NS
22,Алтайский край,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,0.09208644982094498,0.04386655728975262,0.004039515526680412,0.96,NS
23,Краснодарский край,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5444161315907937,-0.14479377223853737,0.07882806536054297,0.54,NS
24,Красноярский край,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5212705831758213,-0.2576283207615273,0.13429406500596888,0.44,NS
25,Приморский край,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.3823972926859875,-0.48365906700149136,0.18494991780440093,0.54,NS
26,Ставропольский край,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,1.084451838112883,-0.41919509817385364,-0.454596894742546,0.08,NS
27,Хабаровский край,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.48365906700149136,0.12933631680129098,-0.06255468231352171,0.66,NS
28,Амурская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,0.46241522446050193,-0.20699743360377543,-0.09571876472263766,0.52,NS
29,Архангельская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.4930619460450738,0.08400961782197024,-0.04142194564980356,0.7,NS
30,Астраханская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.4561737282587117,0.2877386637662578,-0.1312588190144337,0.72,NS
31,Белгородская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.42000880886031744,-0.1702297655487413,0.07149800106069794,0.8,NS
32,Брянская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.2767957280426763,-0.37245193985142905,0.1030931058520834,0.64,NS
33,Владимирская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.479319276673684,-0.17683589082551465,0.08476085128043225,0.68,NS
34,Волгоградская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,0.6200942730375009,-0.24815311187914807,-0.15387832351269395,0.44,NS
35,Вологодская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5002949299247527,0.3363804803570981,-0.16828944884830904,0.32,NS
36,Воронежская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,0.28882361134820955,-0.12445100507694057,-0.035944388722236334,0.64,NS
37,Ивановская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.4916153492691381,0.2828563996474746,-0.13905654770570414,0.56,NS
38,Иркутская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.573348067109509,-0.18638342954669068,0.10686257907183645,0.48,NS
39,Калининградская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.50463472025256,0.2852071194083702,-0.14392541491668134,0.54,NS
40,Калужская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.30572766356139164,1.0098315544208627,-0.3087334417236587,0.16,NS
41,Камчатский край,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.03738396162530647,1.0813175450983552,-0.040423933610727505,0.76,NS
42,Кемеровская область - Кузбасс,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.09380123588680143,-0.16781877092218161,0.015741608117504653,0.84,NS
43,Кировская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,1.1481020962540567,0.15613854039987887,0.17926298553914966,0.2,NS
44,Костромская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,2.648946251287418,-0.1764019117927339,-0.46727918296329624,0.16,NS
45,Курганская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.46413001052635844,-0.423143101874845,0.19639341232732777,0.38,NS
46,Курская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.2333978247646032,-0.2675375086766874,0.06244267256807999,0.68,NS
47,Ленинградская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.37082451847850134,-0.20024664864940844,0.07425636706235053,0.64,NS
48,Липецкая область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.4576203250346475,0.556323465164999,-0.2545849249532082,0.1,NS
49,Магаданская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,0.7864529022701143,0.39171280703664113,0.3080636739503397,0.18,NS
50,Московская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5776878574373164,0.846757905366937,-0.48916176011953577,0.02,LH
51,Мурманская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.32742661520042826,0.030123887918362846,-0.00986336265778662,0.98,NS
52,Нижегородская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5154841960720783,0.9400633974147939,-0.4845878246731517,0.04,LH
53,Новгородская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,1.1784806285487082,-0.4487599197820409,-0.5288548723322074,0.1,NS
54,Новосибирская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.007005429330655308,-0.25563925019461564,0.0017908627013800912,1.0,NS
55,Омская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5516491154704726,-0.19723290536620894,0.10880335778694059,0.7,NS
56,Оренбургская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5581588009621835,-0.2516611090607923,0.14046686288218513,0.38,NS
57,Орловская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.4720862927940052,0.03349928039554634,-0.015814551093200367,0.94,NS
58,Пензенская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.3484022684514969,0.8875700169080246,-0.30923140730028925,0.16,NS
59,Пермский край,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5805810509891879,-0.14848259401717356,0.08620618048809153,0.62,NS
60,Псковская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.39686326044534515,-0.14052631174952676,0.0557697302592762,0.72,NS
61,Ростовская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.448217445991065,0.05540488871685936,-0.024833437716089878,0.78,NS
62,Рязанская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,1.223325128602717,0.3654932404728054,0.4471170654048184,0.06,NS
63,Самарская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.3672080265386619,-0.20012609891808048,0.07348790984258938,0.76,NS
64,Саратовская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5805810509891879,0.20287165291135922,-0.11778343746319067,0.5,NS
65,Сахалинская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.05835961487637506,-0.2605215143133989,0.015203935242339994,0.96,NS
66,Свердловская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.6095129865079033,-0.4423277305461837,0.26960449606046755,0.18,NS
67,Смоленская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.47859597828571615,-0.4168262959532588,0.19949138888696136,0.22,NS
68,Тамбовская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,1.0902382252166258,0.02510901909511884,0.027374812415192733,0.88,NS
69,Тверская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5270569702795644,-0.21627976291602988,0.1139917565753052,0.44,NS
70,Томская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.4691930992421336,-0.2969275331744491,0.1393163495404412,0.42,NS
71,Тульская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,1.44103794338105,-0.11795940204492879,-0.1699839741252826,0.36,NS
72,Тюменская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.11550018752583796,-0.5173647718807948,0.059755728171494174,0.82,NS
73,Ульяновская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.06631589714402175,0.22613775105765951,-0.014996527839520145,0.86,NS
74,Челябинская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5444161315907937,-0.5328433573833075,0.29008851937047103,0.16,NS
75,Забайкальский край,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.3122373490531027,-0.10428906251233575,0.03256294041408502,0.92,NS
76,Ярославская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5227171799517571,0.012161977950493785,-0.006357274816917563,0.94,NS
77,Москва,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,6.423117239703841,-0.441707760499354,-2.837140731374376,0.02,HL
78,Санкт-Петербург,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.6073430913439997,-0.4377296193655307,0.2658520601982937,0.3,NS
79,Еврейская автономная область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,0.39587177276745655,-0.010621921270494716,-0.004204918803547098,0.98,NS
83,Ненецкий автономный округ,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,0.9542581282786636,-0.2746258328787726,-0.26206393325986665,0.18,NS
86,Ханты-Мансийский автономный округ - Югра,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.49233864765710594,-0.3322486044535474,0.16357882860262024,0.34,NS
87,Чукотский автономный округ,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,2.5158593479013267,-0.04588271768392907,-0.11543446419223045,0.52,NS
89,Ямало-Ненецкий автономный округ,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,0.12174168372762827,-0.11477688913787007,-0.013973131736663631,0.9,NS
90,Запорожская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5588820993501513,-0.50463472025256,0.282031311859727,0.2,NS
91,Республика Крым,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.3635915345988225,-0.48414126592680323,0.17602966584094298,0.38,NS
92,Севастополь,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.3491255668394648,-0.3635915345988225,0.12693910061484476,0.7,NS
93,Донецкая Народная Республика,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.45038734115496865,-0.5294076900404601,0.23843852190431658,0.28,NS
94,Луганская Народная Республика,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5661150832298303,-0.25744749616453544,0.1457449107184974,0.36,NS
95,Херсонская область,data (23).xls | 2.14.Я.4,data (23).xls,2.14.Я.4,-0.5588820993501513,-0.46123681697448693,0.2577770005682828,0.3,NS
1,Республика Адыгея,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.6354879642710094,0.4196575078258953,0.2666872953393234,0.7,NS
2,Республика Башкортостан,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,0.4000365572399771,0.279040695293475,0.11162647907505123,0.74,NS
3,Республика Бурятия,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.5221481202982311,-0.6071722395038813,0.317033843554219,0.28,NS
4,Республика Алтай,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.9538090331884566,0.41965750782589595,-0.40027312180969493,0.22,NS
5,Республика Дагестан,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-1.8367518095548256,0.14496419962302567,-0.2662632559782594,0.36,NS
6,Республика Ингушетия,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-2.5038641294760806,-0.24745481209535958,0.6195932276718146,0.12,NS
7,Кабардино-Балкарская Республика,data (25).xls | 2.14.Я.6,data (25).xls,2.14.Я.6,-0.16897100975168408,-1.5882197687998456,0.26836309804169617,0.34,NS
