document_id,file_name,page,text
strategy_family_demography_2036,Стратегия действий по реализации семейной и демографической политики до 2036 года.pdf,19," 
 
17
0029711-Уч-2025 (12.0) 
 
с детьми, несмотря на их сокращение с 65 процентов в 2010 году  
до 55 процентов в 2021 году. При этом происходит перераспределение 
структуры в сторону увеличения доли домохозяйств с 2 детьми -  
с 28 до 33 процентов и доли домохозяйств с 3 и более детьми -  
с 7 до 12 процентов. 
Значительным остается число женщин, не имеющих детей.  
По данным Всероссийской переписи населения 2020 года, 1,7 млн. женщин 
в возрасте 20 - 24 года сообщили, что не имеют детей, это 77 процентов 
женщин указанной возрастной группы, указавших число рожденных детей.  
В возрастной группе 25 - 29 лет насчитывалось 1,1 млн. женщин без детей 
(42 процента среди указавших число детей женщин этой возрастной 
группы), 
в 
группе 
30 - 34 года 
- 
965 тыс. женщин 
(22 процента 
соответственно), в группе 35 - 39 лет - 693 тыс. женщин (14 процентов 
соответственно). 4,3 млн. женщин в возрасте 20 - 39 лет родили одного 
ребенка (31 процент женщин указанной возрастной группы, указавших 
число рожденных детей), в той же возрастной группе 2 детей родили 
3,8 млн. женщин (27 процентов). В совокупности женщины этих возрастов 
составляют потенциал для роста многодетности. 
Анализ 
репродуктивных 
установок 
граждан 
показывает,  
что большинство россиян (72 процента женщин и почти 70 процентов 
мужчин) хотели бы иметь 2 и более детей. Однако как желаемое, так  
и ожидаемое число детей снижается, при этом разрыв между ожидаемым  
и 
желаемым 
числом 
детей 
с 
2013 года 
сократился 
на 
треть.  
Это ограничивает возможности влияния мер поддержки семей с детьми  
на повышение рождаемости. Таким образом, укрепление ценностей семьи  
и родительства будет иметь определяющее значение на положительное 
развитие демографической ситуации. 
 
5. Положение семей с детьми и реализованные мероприятия  
по повышению их качества жизни 
 
По 
данным 
Всероссийской 
переписи 
населения 
2020 года, 
количество семей с детьми составило 24,5 млн., из них 15,5 млн. - семьи  
с детьми в возрасте до 18 лет. Число детей до 18 лет, по данным 
Федеральной службы государственной статистики, на 1 января 2024 г. 
составило 30 млн. (20,5 процента общей численности населения). 
Ежегодно растет количество многодетных семей. За последние 
10 лет оно увеличилось в 2,2 раза (с 1,1 млн. семей в 2013 году  
"
strategy_family_demography_2036,Стратегия действий по реализации семейной и демографической политики до 2036 года.pdf,20," 
 
18
0029711-Уч-2025 (12.0) 
 
до 2,4 млн. семей в 2023 году). Число детей в многодетных семьях также 
увеличилось в 1,6 раза (с 4,8 млн. в 2015 году до 7,7 млн. в 2023 году). 
Улучшается благосостояние семей с детьми, сокращается количество 
малоимущих семей с детьми. В целом число малоимущих граждан 
снижается с 21,6 млн. человек в 2006 году (уровень бедности составил 
15,2 процента) до 15,6 млн. человек в 2013 году и до 12,2 млн. человек  
в 2023 году. Так, уровень бедности составил 10,8 процента в 2013 году  
и 8,3 процента в 2023 году. С учетом того, что более 70 процентов 
малоимущих домохозяйств составляют домохозяйства с детьми, снижение 
уровня бедности напрямую отражается на финансовом положении семей  
с детьми. Число детей, проживающих в малоимущих домохозяйствах,  
по сравнению с 2013 годом, сократилось на 40 процентов. 
Увеличился уровень занятости женщин в возрасте 20 - 49 лет, 
имеющих детей, - с 76 процентов в 2013 году до 82 процентов в 2023 году. 
Среди женщин указанной возрастной группы, имеющих одного ребенка, 
уровень 
занятости 
увеличился 
с 
79,4 процента 
в 
2013 году  
до 86,3 процента в 2023 году, имеющих 2 детей, - с 72,2 процента  
в 2013 году до 80,8 процента в 2023 году. Относительно высокий уровень 
занятости наблюдается у женщин указанной возрастной группы, имеющих 
3 и более детей (59,4 процента в 2023 году), при этом в отношении этих 
женщин отмечается высокий уровень безработицы (7,8 процента против 
3,4 процента для всех женщин в возрасте 20 - 49 лет с детьми до 18 лет). 
Именно многодетные матери относятся к тем гражданам, которые 
наиболее активно включается в платформенную занятость.  
Снизилась 
доля 
домохозяйств, 
члены 
которых 
испытывают 
значительную стесненность при проживании в своем жилом помещении. 
По данным Федеральной службы государственной статистики, доля таких 
домохозяйств с одним ребенком снизилась с 12,4 процента в 2014 году  
до 5,4 процента в 2022 году, доля таких домохозяйств с 2 детьми -  
с 17,2 процента до 8,3 процента, с 3 детьми - с 27,4 процента  
до 14,8 процента.  
Повышению благополучия, качества жизни семей с детьми, росту 
количества многодетных семей способствовал целый комплекс мер, 
принятых с 2006 года.  
С 1 января 2007 г. введена программа материнского (семейного) 
капитала, которая постоянно совершенствовалась исходя из запросов 
семей 
с 
детьми. 
Если 
изначально 
семьям 
были 
доступны  
3 
основных 
направления 
распоряжения 
средствами 
материнского 
"
strategy_family_demography_2036,Стратегия действий по реализации семейной и демографической политики до 2036 года.pdf,21," 
 
19
0029711-Уч-2025 (12.0) 
 
(семейного) 
капитала 
(улучшение 
жилищных 
условий, 
получение 
образования детьми, формирование накопительной пенсии матери),  
то в настоящее время к ним добавились еще 2 направления - приобретение 
товаров и услуг, предназначенных для социальной адаптации и интеграции  
в общество детей-инвалидов, и получение ежемесячной выплаты в связи  
с рождением (усыновлением) ребенка до достижения им возраста 3 лет.  
Обеспечены ежегодная индексация размера средств материнского 
(семейного) капитала с учетом индекса роста потребительских цен  
за предыдущий год, проактивное предоставление семьям сертификата  
на основе сведений о рождении ребенка, возможность распорядиться 
средствами материнского (семейного) капитала из личного кабинета  
с 
использованием 
федеральной 
государственной 
информационной 
системы ""Единый портал государственных и муниципальных услуг 
(функций)"". 
Изменение 
демографической 
ситуации 
потребовало 
распространения с 2020 года программы материнского (семейного) 
капитала на семьи, в которых рождены или усыновлены первые дети. 
Всего семьям с детьми предоставлено 14,2 млн. государственных 
сертификатов на материнский (семейный) капитал, из них практически 
2,3 млн. государственных сертификатов выдано семьям при рождении 
первого ребенка. 
Помимо этого, с 2007 года был введен родовой сертификат,  
а также существенно увеличен размер ежемесячного пособия по уходу  
за 
ребенком, 
назначаемого 
в 
рамках 
обязательного 
социального 
страхования на случай временной нетрудоспособности и в связи  
с материнством (с 700 рублей до 40 процентов среднего заработка 
застрахованного лица). 
В 2013 году введена адресная поддержка семей при рождении 
третьего или последующих детей - ежемесячная денежная выплата  
до достижения ребенком возраста 3 лет. В 2018 году установлена 
ежемесячная выплата в связи с рождением первого ребенка до достижения 
им возраста 3 лет.  
Для семей, проживающих на Дальнем Востоке, установлены 
дополнительные меры поддержки - единовременная выплата при 
рождении первого ребенка и выплата регионального материнского 
(семейного) капитала в связи с рождением второго ребенка. 
Достижение 
положительного 
демографического 
эффекта  
от реализации федеральных мер поддержки обеспечивается также за счет 
введения значимых для граждан региональных мер, учитывающих 
"
strategy_family_demography_2036,Стратегия действий по реализации семейной и демографической политики до 2036 года.pdf,22," 
 
20
0029711-Уч-2025 (12.0) 
 
особенности 
демографических 
процессов 
в 
субъектах 
Российской 
Федерации. Так, в дополнение к федеральному материнскому (семейному) 
капиталу 
введен 
региональный 
материнский 
капитал, 
который 
предоставляется за счет средств бюджетов субъектов Российской 
Федерации преимущественно при рождении третьего или последующих 
детей. В 2023 году региональный материнский капитал (аналогичная ему 
мера поддержки) установлен в 72 субъектах Российской Федерации.  
В большинстве субъектов Российской Федерации, в которых введен 
региональный материнский капитал, средства капитала можно направить 
на улучшение жилищных условий. В ряде субъектов Российской 
Федерации предусмотрено право использования средств указанного 
материнского капитала на ремонт жилого помещения, образование  
детей, 
санаторно-курортное 
лечение 
детей, 
покупку 
автомобиля, 
сельскохозяйственной техники и другие направления. 
С 2020 года начато поэтапное введение адресных выплат семьям  
с детьми различных возрастов, а в последующем - малоимущим 
беременным женщинам в целях минимизации рисков бедности. Указанная 
работа, проводившаяся в 2020 - 2022 годах, завершилась формированием  
с 1 января 2023 г. целостной системы поддержки семей с детьми.  
Было введено ежемесячное пособие в связи с рождением и воспитанием 
ребенка 
(единое 
пособие), 
которое 
объединило 
действовавшие 
ежемесячные выплаты малоимущим семьям. Оно предоставляется  
на принципах социального казначейства в период от постановки женщины 
на 
учет 
по 
беременности 
и 
родам 
до 
срока 
12 
недель  
до достижения ее ребенком возраста 17 лет. Такой подход обеспечил 
адресность, удобство и доступность поддержки семьям с детьми с низкими 
доходами. Единое пособие ежемесячно выплачивается в отношении  
более 10 млн. детей и 150 тыс. беременных женщин. 
Целостная система поддержки семей с детьми также включает в себя 
особый вид помощи - социальный контракт, который позволяет создать 
устойчивый источник дохода семьи путем реализации трудового или 
предпринимательского потенциалов родителей. Социальный контракт 
начал действовать с 2013 года, а масштабность приобрел с введением  
с 2021 года во всех субъектах Российской Федерации софинансирования   
из средств федерального бюджета. Если в 2019 году охват граждан 
социальным контрактом составлял порядка 326 тыс. граждан, то по итогам 
2023 года - 718 тыс. граждан (увеличение более чем в 2 раза). В 2023 году 
порядка 60 процентов социальных контрактов заключено с семьями  
"
strategy_family_demography_2036,Стратегия действий по реализации семейной и демографической политики до 2036 года.pdf,23," 
 
21
0029711-Уч-2025 (12.0) 
 
с детьми. По итогам 2023 года в рамках реализации указанной меры 
поддержки 
увеличен 
доход 
граждан 
(78,2 процента 
участников 
социального контракта), преодолен уровень бедности (42,9 процента 
участников социального контракта). 
Помимо адресных мер поддержки, на улучшение финансового 
положения 
семей 
с 
детьми 
повлияли 
планомерное 
повышение 
минимального размера оплаты труда, его опережающий рост по сравнению 
с прожиточным минимумом, рост заработных плат, снижение уровня 
безработицы, содействие занятости родителей.  
С 2020 года реализуется программа по профессиональному 
обучению и дополнительному профессиональному образованию женщин, 
которые находятся в отпуске по уходу за ребенком или не работают  
и 
воспитывают 
дошкольников. 
Изменен 
подход 
к 
организации 
переобучения родителей - сегодня доступны 30 тыс. образовательных 
программ по наиболее востребованным на рынке труда специальностям 
при участии более 900 образовательных организаций. В соответствии  
с потребностями родителей модернизированы центры занятости - 
обновлено порядка 550 центров по всей стране. Кадровые консультанты 
формируют траекторию сопровождения соискателей, включая женщин  
с детьми, исходя из их жизненной ситуации. 
Особым направлением поддержки семей с детьми стало улучшение  
их жилищных условий. Для молодых родителей была предусмотрена 
программа предоставления социальных выплат на приобретение жилья.  
С 2018 года осуществляется реализация программы ""Семейная ипотека""  
со сниженной процентной ставкой 6 процентов по ипотечному жилищному 
кредиту (займу). Поэтапно расширялся охват семей с детьми указанной 
программой. В настоящее время указанная поддержка предоставляется 
семьям с детьми в возрасте до 6 лет включительно, семьям с детьми-
инвалидами, а в ряде субъектов Российской Федерации с низкими 
объемами строительства жилья - семьям с 2 несовершеннолетними детьми.  
Введена программа сельской ипотеки со сниженной процентной 
ставкой 3 процента. В рамках указанной программы можно приобрести 
дом или квартиру, в том числе на вторичном рынке жилья, в населенных 
пунктах сельской местности, а также в опорных населенных пунктах  
с населением до 30 тыс. человек. 
Ведется выделение многодетным семьям земельных участков, 
обеспеченных объектами инфраструктуры. Для обеспечения земельных 
участков объектами инфраструктуры реализуется проект ""Мой частный 
"
strategy_family_demography_2036,Стратегия действий по реализации семейной и демографической политики до 2036 года.pdf,24," 
 
22
0029711-Уч-2025 (12.0) 
 
дом"", 
в 
рамках 
которого 
субъектам 
Российской 
Федерации 
предоставляется субсидия из средств федерального бюджета на развитие 
жилищного строительства, за счет которой проводится градостроительная 
подготовка земельных участков для многодетных семей. 
С 2019 года для помощи многодетным семьям, оформившим 
ипотечный жилищный кредит (займ), введена выплата на его погашение  
в размере 450 тыс. рублей. Для 8 регионов Дальнего Востока размер 
указанной выплаты повышен до 1 млн. рублей. 
Вместе с тем, по данным социологических опросов, потребность  
в улучшении жилищных условий в совокупности с высокой степенью 
закредитованности семей с детьми является одним из ключевых барьеров  
в рождении детей. В таких условиях важно обеспечить введение 
стимулирующих мер к рождению ребенка во всех программах улучшения 
жилищных условий, развивать неипотечные механизмы обеспечения 
жильем семей с детьми.  
С 2024 года на федеральном уровне установлены единые подходы  
к поддержке многодетных семей. Определен статус многодетной семьи, 
к которой относится семья, имеющая 3 и более детей, предусмотрено,  
что статус многодетной семьи устанавливается бессрочно. Социальная 
поддержка детям в многодетных семьях предоставляется до достижения 
старшим ребенком возраста 18 лет или возраста 23 лет при условии  
его 
обучения 
в 
организации, 
осуществляющей 
образовательную 
деятельность, по очной форме обучения. За субъектами Российской 
Федерации сохранено право расширять категорию многодетной семьи  
с учетом национальных, культурных и демографических особенностей 
развития субъекта Российской Федерации, а также устанавливать 
дополнительные меры поддержки. Сформирован комплекс мер поддержки, 
которые 
предоставляются 
многодетным 
семьям 
на 
федеральном  
и региональном уровнях.  
Важным направлением поддержки семей с детьми стало создание 
условий 
для 
совмещения 
родителями 
семейных 
обязанностей  
с профессиональными, в первую очередь для родителей с детьми  
в возрасте до 3 лет. Пособие по временной нетрудоспособности в случае 
ухода за больным ребенком в возрасте до 8 лет установлено в размере 
100 процентов среднего заработка, независимо от страхового стажа 
родителя. Установлена возможность получения ежемесячного пособия  
по уходу за ребенком до полутора лет и заработной платы в полном объеме 
в случае выхода родителя из отпуска по уходу за ребенком на работу ранее 
"
strategy_family_demography_2036,Стратегия действий по реализации семейной и демографической политики до 2036 года.pdf,25," 
 
23
0029711-Уч-2025 (12.0) 
 
достижения ребенком возраста полутора лет. Существенно увеличены  
и будут в дальнейшем ежегодно увеличиваться максимальные суммы 
пособия по беременности и родам и ежемесячного пособия по уходу  
за 
ребенком, 
которые 
в 
2024 году 
составляют 
565,6 тыс. рублей  
(за 
140 календарных 
дней 
отпуска 
по 
беременности 
и 
родам)  
и 49,1 тыс. рублей соответственно. 
Практически 
ликвидирована 
очередность 
зачисления 
детей  
в государственные и муниципальные дошкольные образовательные 
организации. Доступность дошкольного образования для детей в возрасте 
от 2 месяцев до 3 лет на 1 января 2024 г. составила 99,5 процента,  
для детей в возрасте от 3 до 7 лет - 99,9 процента. Вопрос обеспечения 
детей местами в дошкольных образовательных организациях остается 
адресным в конкретных населенных пунктах отдельных субъектов 
Российской Федерации.  
Возрастает роль работодателей в формировании условий трудовой 
деятельности, создающих возможности для принятия  работниками 
решения о рождении ребенка. С 2023 года в рамках Всероссийского 
конкурса ""Российская организация высокой социальной эффективности"" 
выявляются лучшие корпоративные практики по поддержке работников  
с семейными обязанностями. Необходимо дальнейшее расширение 
корпоративной социальной политики на предприятиях и в организациях 
всех форм собственности по созданию для работников благоприятных 
условий совмещения профессиональных и семейных обязанностей, 
повышению мотивации работников к рождению детей, многодетности, 
укреплению семейных ценностей. 
Расширяется 
поддержка 
семей, 
воспитывающих 
детей  
с инвалидностью. Число детей-инвалидов с 2013 года увеличилось  
на 24,8 процента (с 567,8 тыс. до 755,4 тыс. в 2023 году). Увеличение 
охвата новорожденных неонатальным скринингом, который позволяет 
выявить на самом раннем этапе врожденные наследственные заболевания, 
а также ранняя диагностика психических расстройств в детском возрасте  
и рост распространенности указанной патологии среди детского населения 
стали 
основными 
причинами 
роста 
инвалидности 
детей. 
Среди 
нозологических причин детской инвалидности в течение последних лет 
превалируют психические расстройства и расстройства поведения - 
33 процента, также значительно распространены болезни нервной системы 
(18 процентов), врожденные аномалии и пороки развития (12 процентов). 
"
strategy_family_demography_2036,Стратегия действий по реализации семейной и демографической политики до 2036 года.pdf,26," 
 
24
0029711-Уч-2025 (12.0) 
 
Ранняя диагностика позволяет обеспечить не только своевременное 
лечение ребенка, но и предоставление семье мер социальной поддержки. 
Для профилактики детской инвалидности продолжается развитие 
системы ранней помощи детям и их семьям. Утверждены Концепция 
развития системы комплексной реабилитации и абилитации инвалидов,  
в том числе детей-инвалидов, на период до 2025 года и план  
по ее реализации. Система комплексной реабилитации детей-инвалидов 
обеспечивает 
охват 
всех 
детей-инвалидов 
качественными 
реабилитационными услугами. 
Увеличен размер выплат пособия по уходу за детьми-инвалидами, 
изменены условия его получения - оно стало доступным и тем родителям, 
которые 
трудятся 
на 
условиях частичной занятости. Переведено  
в проактивный формат назначение пенсии по инвалидности, расширен 
перечень 
технических 
средств 
реабилитации, 
введен 
механизм  
их обеспечения посредством электронного сертификата. 
С 
2021 года 
дети, 
страдающие 
редкими 
заболеваниями, 
обеспечиваются в рамках работы созданного по поручению Президента 
Российской 
Федерации 
Фонда 
поддержки 
детей 
с 
тяжелыми 
жизнеугрожающими и хроническими заболеваниями, в том числе редкими 
(орфанными) заболеваниями, ""Круг добра"" лекарствами и медицинскими 
изделиями, в том числе не зарегистрированными в Российской Федерации, 
а также техническими средствами реабилитации. За 3 года помощь 
получили более 23 тыс. детей. 
Особое 
внимание 
уделяется 
вопросам 
укрепления 
семьи  
и профилактике социального сиротства, в том числе вопросам, связанным 
с совершенствованием семейного законодательства, помощи семьям  
в трудной жизненной ситуации, развития системы подбора и подготовки 
граждан, желающих принять ребенка на воспитание в семью, включая 
близких родственников, сопровождения опекунов (попечителей) и детей-
сирот. 
Для 
профилактики 
социального 
сиротства, 
помимо 
мер, 
направленных на улучшение финансового положения семей с детьми, 
осуществляются предоставление им социальных услуг, индивидуальное 
сопровождение семей. Помощь семьям с детьми оказывается в центрах 
социальной помощи семье и детям, социально-реабилитационных центрах 
для 
несовершеннолетних, 
реабилитационных 
центрах 
для 
детей  
с ограниченными возможностями здоровья, отделениях по работе с семьей 
и детьми, кризисных центрах для женщин. Помимо этого, для помощи 
"
strategy_family_demography_2036,Стратегия действий по реализации семейной и демографической политики до 2036 года.pdf,27," 
 
25
0029711-Уч-2025 (12.0) 
 
семьям развиваются семейные гостиные, родительские клубы, социальные 
участковые 
службы, 
мультидисциплинарные 
выездные 
бригады.  
С 2022 года началось поэтапное создание нового формата организаций, 
обеспечивающих 
комплексное 
сопровождение 
семьи, 
- 
семейных 
многофункциональных центров, в основе работы которых - оценка 
жизненной ситуации семьи и персональное сопровождение куратором  
с привлечением всех необходимых ресурсов для разрешения проблемы.  
В системе социального обслуживания действуют более 1400 организаций, 
предоставляющих социальные услуги семьям с детьми.  
В результате принимаемых мер снижается количество семей, 
находящихся в трудной жизненной ситуации, - с 4,8 млн. семей  
в 2013 году до 3,8 млн. семей в 2023 году.  
Общее число детей-сирот за последние 10 лет уменьшилось  
на 27 процентов (с 491,5 тыс. в 2013 году до 358 тыс. в 2023 году), из них 
процент детей, проживающих в семьях, составляет 90,1. Ежегодно 
сокращается число выявленных детей-сирот и детей, оставшихся  
без попечения родителей, - с 68,8 тыс. в 2013 году до 41,9 тыс. в 2023 году. 
Уменьшается число детей, в отношении которых родители лишены 
родительских прав, - на 62,8 процента с 2013 года (17,4 тыс. в 2023 году).  
С 2013 года были существенно пересмотрены подходы к семейному 
устройству детей-сирот, упрощена процедура их устройства, сокращена  
на треть длительность предварительных процедур, расширена социальная 
поддержка потенциальных замещающих родителей, реформирована 
система учреждений для детей-сирот, ограничено усыновление за пределы 
Российской Федерации. В связи с этим в 3 раза сократилось число детей, 
состоящих на учете в государственном банке данных о детях, оставшихся 
без попечения родителей, - с 106,6 тыс. в 2013 году до 35,6 тыс.  
в 2023 году. За последние 10 лет доля учреждений для детей-сирот 
сократилась на 27,6 процента, а доля детей в них - на 51,1 процента.  
При этом еще сохраняются вызовы, связанные с несвоевременным 
выявлением 
семейного 
и 
детского 
неблагополучия, 
отсутствием 
комплексной профилактической работы с семьей на ранней стадии 
кризиса, 
недостаточно 
высокой 
эффективностью 
деятельности  
по профилактике социального сиротства, недостаточным сопровождением 
замещающих семей, в том числе принимающих детей с особенностями 
здоровья и развития. Требуется выработать новые подходы к практике 
оказания помощи родителям в восстановлении родительских прав. 
"
strategy_family_demography_2036,Стратегия действий по реализации семейной и демографической политики до 2036 года.pdf,28," 
 
26
0029711-Уч-2025 (12.0) 
 
С 2022 года сформирована комплексная система поддержки семей 
участников специальной военной операции. Во всех субъектах Российской 
Федерации введены дополнительные социальные меры. Законодательно 
закреплены права детей участников специальной военной операции  
на зачисление в детские сады и школы в приоритетном порядке, 
первоочередное получение путевок в детские оздоровительные центры. 
Участники специальной военной операции и их дети получили право 
поступать 
на 
бюджетные 
места 
в 
высшие 
учебные 
заведения  
в первоочередном порядке в пределах отдельной квоты. Кроме того,  
они имеют право переходить на обучение на бюджетных местах в вузах  
и колледжах. 
 
6. Укрепление института семьи, сохранение и продвижение  
в обществе традиционных семейных ценностей 
 
В соответствии с внесенными в 2020 году в Конституцию 
Российской Федерации изменениями дети провозглашены важнейшим 
приоритетом 
государственной 
политики 
Российской 
Федерации.  
Новые конституционные нормы поддерживают традиционные семейные 
ценности - брак как союз мужчины и женщины, уважение детей к старшим 
поколениям, доверие и заботу нескольких поколений семьи друг о друге.  
В 2022 году Президентом Российской Федерации утверждены 
Основы государственной политики по сохранению и укреплению 
традиционных российских духовно-нравственных ценностей, одной  
из которых является крепкая семья. 2024 год (как и 2008 год) объявлен 
Президентом Российской Федерации Годом семьи.  
Учреждена система семейных государственных праздников -  
День семьи, любви и верности, День матери, День отца, формируются 
традиции по их проведению.  
Развивается система государственных наград семьям с детьми.  
С 2022 года возрождено почетное звание ""Мать-героиня"", присваиваемое 
женщинам, родившим 10 и более детей. При присвоении почетного звания 
предоставляется 
выплата 
в 
размере 
1 млн. 
рублей. 
Увеличен  
до 500 тыс. рублей размер денежного поощрения для родителей  
7 
и 
более детей, награжденных орденом ""Родительская слава"".  
Для родителей, воспитывающих от 3 до 6 детей, предусмотрено 
награждение медалью ордена ""Родительская слава"" с выплатой поощрения  
в размере 200 тыс. рублей. Государственные награды за достойное 
"
strategy_family_demography_2036,Стратегия действий по реализации семейной и демографической политики до 2036 года.pdf,29," 
 
27
0029711-Уч-2025 (12.0) 
 
воспитание детей (медали, почетные знаки, почетные дипломы, знаки 
отличия) 
также предусмотрены нормативными правовыми актами 
субъектов Российской Федерации. 
Ежегодно проводится информационно-коммуникационная кампания, 
направленная на популяризацию и продвижение традиционных семейных 
ценностей, а также на поддержку и защиту семьи, материнства, отцовства 
и детства. Размещается социальная реклама на радио, телевидении,  
в информационно-телекоммуникационной сети ""Интернет"", баннерная 
наружная реклама.  
На федеральном и региональном уровнях реализуется система 
семейных 
мероприятий 
спортивной, 
культурной 
направленности, 
семейные форумы и акции. Формируются и укрепляются семейные 
сообщества через Всероссийский семейный форум ""Родные - Любимые""  
и систему конкурсов. С 2015 года проводится Всероссийский конкурс 
""Семья года"", с 2023 года - Всероссийский конкурс ""Это у нас семейное"". 
Фондом 
президентских 
грантов 
ежегодно 
выделяются 
гранты 
некоммерческим и общественным организациям, реализующим проекты 
по направлению ""Поддержка семьи, материнства, отцовства и детства"". 
В 
целях 
укрепления 
ответственного 
родительства, 
оказания 
содействия родителям в воспитании детей действуют интернет-портал  
""Я - родитель"", службы психологической поддержки в организациях 
социального обслуживания, разработана программа просветительской 
деятельности, информирующая о мерах государственной поддержки семей 
с детьми и предоставляющая сведения об актуальных вопросах 
образования, развития и воспитания. В 2023 году была осуществлена ее 
апробация в пилотных субъектах Российской Федерации, с 2024 года 
началось ее поэтапное внедрение во всех субъектах Российской 
Федерации. 
С 2024 года для учеников старших классов общеобразовательных 
организаций введен курс ""Моя семья"", который будет проходить в рамках 
внеурочных занятий ""Разговоры о важном"" или внеклассной работы. 
На системной основе проводятся мероприятия, направленные  
на правовое просвещение детей и их родителей. С 2013 года во всех 
субъектах Российской Федерации ежегодно проводится Всероссийский 
день правовой помощи детям, основной целью которого является создание 
условий, позволяющих детям, находящимся в трудной жизненной 
ситуации, 
их 
родителям, 
усыновителям 
или 
опекунам 
получить 
"
