forecast_date,linear,ridge,forecast_ensemble_median,forecast_ensemble_mean,forecast_lower_approx,forecast_upper_approx,source_file,indicator_code,indicator_name,source_title,gradient_boosting,huber,random_forest
2026-11-30,94.87763046852398,95.45650356259631,95.67347219916813,95.73381065498643,94.42671384720933,96.92023055112693,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.54411371131043,95.67347219916813,96.11733333333329
2026-12-31,94.47307115881462,95.19344317955489,94.54833333333309,94.68371488192795,93.27475990607357,95.82190676059261,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",93.72119162465448,95.48253511328275,94.54833333333309
2027-01-31,96.03831736959134,96.34891733172229,96.34891733172229,96.28900140378964,95.04908189557503,97.64875276786955,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.46499101112575,96.46044797317543,96.13233333333336
2027-02-28,95.98758045075918,96.39938400671167,96.29399679903746,96.28023510825203,94.9684195483626,97.61957404971231,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.29399679903746,96.44088095141828,96.27933333333354
2027-03-31,96.14936217799487,96.61265472619958,96.53006713400222,96.46649383900053,95.17923852387092,97.88089574413353,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.59205182347283,96.53006713400222,96.44833333333312
2027-04-30,96.47194179104832,96.93356103829827,96.47194179104832,96.56504432778897,95.09632526730638,97.84755831479026,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.32563165005845,96.70508715953994,96.38899999999984
2027-05-31,96.86051286601995,97.27809362100307,96.86051286601995,96.77309303437481,95.46054725685863,98.26047847518126,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.39716946044327,96.92002255774139,96.40966666666645
2027-06-30,97.20258662008182,97.55591251218027,97.11825956644573,96.93631896516351,95.69436118760089,98.54215794529057,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.39716946044327,97.11825956644573,96.40766666666644
2027-07-31,97.39813318999401,97.69455362946506,97.24765874347271,97.0537732566928,95.80022325968784,98.69509422725758,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.50718738719914,97.24765874347271,96.4213333333331
2027-08-31,97.3863845531787,97.65884546261147,97.27452568804881,97.00056912058042,95.80392976592672,98.7451216101709,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.28842323239677,97.27452568804881,96.39466666666642
2027-09-30,97.16211727029554,97.46033325125934,97.16211727029554,96.9822895610402,95.66872005166793,98.65551448892315,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.6080245220293,97.19263942828381,96.48833333333305
2027-10-31,96.77705210159462,97.15418544729646,96.77705210159462,96.68268861021637,95.26119652171663,98.29290768147261,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.18328617662566,97.02491932556505,96.27400000000006
2027-11-30,96.32599547097551,96.82441137272744,96.59638068746857,96.54828094293748,95.05839465843911,98.13436671649802,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.59638068746857,96.81728385018255,96.17733333333334
2027-12-31,95.92143616126616,96.56135098968602,95.92143616126616,95.49591850321235,94.36163363788944,97.48123868464288,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",93.77345860081262,96.62634676429715,94.59699999999978
2028-01-31,97.48668237204288,97.71682514185343,97.48668237204288,97.08101829650904,95.9053643147328,99.06800042935296,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.46499101112575,97.60425962418984,96.13233333333336
2028-02-29,97.43594545321072,97.7672918168428,97.43594545321072,97.07225200097143,95.83340070038243,99.03849020603901,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.29399679903746,97.5846926024327,96.27933333333354
2028-03-31,97.5977271804464,97.98056253633071,97.5977271804464,97.25851073171994,95.974233241049,99.22122111984379,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.59205182347283,97.67387878501664,96.44833333333312
2028-04-30,97.92030679349986,98.3014688484294,97.84889881055435,97.35706122050838,96.20472258590486,99.49307503520383,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.32563165005845,97.84889881055435,96.38899999999984
2028-05-31,98.30887786847148,98.6460014311342,98.06383420875581,97.56510992709426,96.39923265158208,99.72843576592953,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.39716946044327,98.06383420875581,96.40966666666645
2028-06-30,98.65095162253336,98.9238203223114,98.26207121746013,97.72833585788291,96.57729193500568,99.94685049991459,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.39716946044327,98.26207121746013,96.40766666666644
2028-07-31,98.84649819244555,99.06246143959619,98.39147039448713,97.84579014941222,96.68675220163814,100.09618858733612,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.50718738719914,98.39147039448713,96.4213333333331
2028-08-31,98.83474955563024,99.02675327274261,98.41833733906321,97.79258601329985,96.69391076669984,100.14276391142658,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.28842323239677,98.41833733906321,96.39466666666642
2028-09-30,98.61048227274708,98.82824106139049,98.33645107929823,97.77430645375964,96.59253884242521,100.08036331617124,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.6080245220293,98.33645107929823,96.48833333333305
2028-10-31,98.22541710404614,98.52209325742758,98.16873097657947,97.47470550293578,96.40554840623741,99.93191354692152,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.18328617662566,98.16873097657947,96.27400000000006
2028-11-30,97.77436047342705,98.19231918285857,97.77436047342705,97.34029783565691,95.9921159159096,99.55660503094451,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.59638068746857,97.96109550119695,96.17733333333334
2028-12-31,97.3698011637177,97.92925879981716,97.3698011637177,96.28793539593175,95.5686963502093,99.1709059772261,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",93.77345860081262,97.77015841531157,94.59699999999978
2029-01-31,98.93504737449442,99.08473295198456,98.74807127520425,97.87303518922846,96.92830166459808,100.56784088581043,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.46499101112575,98.74807127520425,96.13233333333336
2029-02-28,98.88431045566224,99.13519962697394,98.7285042534471,97.86426889369085,96.8902593507945,100.5667491560997,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.29399679903746,98.7285042534471,96.27933333333354
2029-03-31,99.04609218289794,99.34847034646185,98.81769043603104,98.05052762443935,96.96115408880515,100.67422678325694,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.59205182347283,98.81769043603104,96.44833333333312
2029-04-30,99.3686717959514,99.66937665856052,98.99271046156876,98.14907811322779,97.11806113569114,100.86735978744639,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.32563165005845,98.99271046156876,96.38899999999984
2029-05-31,99.75724287092302,100.01390924126534,99.20764585977021,98.35712681981366,97.31505689714362,101.1002348223968,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.39716946044327,99.20764585977021,96.40966666666645
2029-06-30,100.0993166249849,100.29172813244253,99.40588286847455,98.52035275060234,97.49552272758525,101.31624300936384,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.39716946044327,99.40588286847455,96.40766666666644
2029-07-31,100.29486319489709,100.43036924972732,99.53528204550153,98.63780704213164,97.6073145264958,101.46324956450727,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.50718738719914,99.53528204550153,96.4213333333331
2029-08-31,100.28311455808178,100.39466108287374,99.56214899007763,98.58460290601927,97.61673344557725,101.50756453457801,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.28842323239677,99.56214899007763,96.39466666666642
2029-09-30,100.05884727519862,100.19614887152161,99.48026273031263,98.56632334647904,97.51755426311068,101.44297119751458,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.6080245220293,99.48026273031263,96.48833333333305
2029-10-31,99.67378210649768,99.89000106755873,99.31254262759387,98.2667223956552,97.33269227626202,101.29239297892572,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.18328617662566,99.31254262759387,96.27400000000006
2029-11-30,99.22272547587859,99.56022699298971,99.10490715221137,98.13231472837631,97.10806206555307,101.10175223886966,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.59638068746857,99.10490715221137,96.17733333333334
2029-12-31,98.81816616616923,99.29716660994829,98.81816616616923,97.07995228865119,96.80446976736579,100.83186256497268,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",93.77345860081262,98.91397006632597,94.59699999999978
2030-01-31,100.38341237694596,100.45264076211569,99.89188292621866,98.66505208194788,97.86147506743843,101.92229078499888,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.46499101112575,99.89188292621866,96.13233333333336
2030-02-28,100.33267545811378,100.50310743710507,99.87231590446152,98.65628578641028,97.8253330126329,101.91929879629014,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.29399679903746,99.87231590446152,96.27933333333354
2030-03-31,100.49445718534948,100.71637815659298,99.96150208704546,98.84254451715879,97.89807730143256,102.02492687265836,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.59205182347283,99.96150208704546,96.44833333333312
2030-04-30,100.81703679840292,101.03728446869167,100.13652211258317,98.9410950059472,98.05678541474755,102.21625881041878,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.32563165005845,100.13652211258317,96.38899999999984
2030-05-31,101.20560787337456,101.38181705139647,100.35145751078463,99.14914371253307,98.25553584746636,102.44737917410289,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.39716946044327,100.35145751078463,96.40966666666645
2030-06-30,101.54768162743643,101.65963594257367,100.54969451948895,99.31236964332176,98.43771191889553,102.66167712008237,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.39716946044327,100.54969451948895,96.40766666666644
2030-07-31,101.74322819734863,101.79827705985846,100.67909369651595,99.42982393485106,98.55117137846675,102.80701601456515,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.50718738719914,100.67909369651595,96.4213333333331
2030-08-31,101.73147956053332,101.76256889300487,100.70596064109203,99.37661979873869,98.56221712142965,102.84970416075441,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.28842323239677,100.70596064109203,96.39466666666642
2030-09-30,101.50721227765015,101.56405668165276,100.62407438132705,99.35834023919847,98.46462557097357,102.78352319168053,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.6080245220293,100.62407438132705,96.48833333333305
2030-10-31,101.12214710894922,101.25790887768986,100.45635427860827,99.05873928837461,98.28131357761447,102.63139497960208,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.18328617662566,100.45635427860827,96.27400000000006
2030-11-30,100.67109047833013,100.92813480312084,100.24871880322577,98.92433162109572,98.058197190134,102.43924041631755,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",96.59638068746857,100.24871880322577,96.17733333333334
2030-12-31,100.26653116862077,100.66507442007943,100.05778171734039,97.8719691813706,97.85188783415727,102.26367560052351,data (25).xls,2.14.Я.6,"Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)","Уровень удовлетворенности граждан работой государственных и муниципальных организаций культуры, искусства и народного творчества (Я5)",93.77345860081262,100.05778171734039,94.59699999999978
2026-04-30,97.09996384799508,97.59538597033992,97.59538597033992,97.49220851941261,96.59349994547328,98.59727199520655,data (26).xls,2.14.Я1.2,"Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей","Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей(Я1)",98.14840848341723,96.39828429531077,98.21900000000005
2026-05-31,97.00409195789622,97.49076261077664,97.49076261077664,97.51125896514301,96.4580421344378,98.52348308711548,data (26).xls,2.14.Я1.2,"Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей","Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей(Я1)",98.3651897366523,96.27888385372326,98.41736666666664
2026-06-30,96.85110805604592,97.31004744804159,97.31004744804159,97.71804374473295,96.24738684480273,98.37270805128044,data (26).xls,2.14.Я1.2,"Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей","Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей(Я1)",99.36203812538847,96.13592509418866,98.93110000000016
2026-07-31,96.64538723381331,97.0754227348313,97.0754227348313,96.98552787637809,95.98364275099647,98.16720271866615,data (26).xls,2.14.Я1.2,"Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей","Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей(Я1)",97.657288620873,95.95997412570613,97.58956666666673
2026-08-31,96.40543539779527,96.82351574435654,96.82351574435654,96.82568207787543,95.70337311570212,97.94365837301096,data (26).xls,2.14.Я1.2,"Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей","Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей(Я1)",97.657288620873,95.75043729301893,97.49173333333341
2026-09-30,96.15893062708857,96.59558452206441,96.59558452206441,96.73272046349247,95.44777988539697,97.74338915873186,data (26).xls,2.14.Я1.2,"Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей","Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей(Я1)",97.86190025558163,95.5157202460611,97.53146666666662
2026-10-31,95.93530685434787,96.4264628256796,96.4264628256796,96.44570463838262,95.25164732553426,97.60127832582492,data (26).xls,2.14.Я1.2,"Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей","Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей(Я1)",97.32577785904009,95.27097565284566,97.26999999999987
2026-11-30,95.75786706730084,96.33522644795265,96.33522644795265,96.29311557054743,95.13400730274718,97.53644559315812,data (26).xls,2.14.Я1.2,"Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей","Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей(Я1)",97.10640794984305,95.03404305430752,97.23203333333308
2026-12-31,95.63753929200524,96.32008187339748,96.32008187339748,96.59696872243276,95.09302710272317,97.5471366440718,data (26).xls,2.14.Я1.2,"Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей","Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей(Я1)",98.17475367304453,94.82066877371645,98.03180000000012
2027-01-31,96.70130546668959,97.04992855484046,97.04992855484046,97.33704908307156,95.79757102375717,98.30228608592375,data (26).xls,2.14.Я1.2,"Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей","Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей(Я1)",98.30115660535574,96.31315478847199,98.3197000000001
2027-02-28,96.66794562556174,97.105975808025,97.105975808025,97.19550690186159,95.82881671022727,98.38313490582271,data (26).xls,2.14.Я1.2,"Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей","Доля семей с детьми, получивших меры социальной поддержки на детей на основании только заявления или проактивно, от общего числа семей с детьми, получивших меры социальной поддержки на детей(Я1)",97.98438782802117,96.16635858103352,98.05286666666657
