region_code,region_name,tile_label,federal_district,tile_x,tile_y,has_tile_polygon,territory_name,indicator_code,indicator_name,source_file,source_title,year,period_type,period_label,period_end,unit,value,last_update,data_mode,has_value,missing_reason
29,Архангельская область,АРХ,Северо-Западный федеральный округ,2,0,True,Архангельская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,7.18,07.04.2026,latest,True,
30,Астраханская область,АСТ,Южный федеральный округ,5,8,True,Астраханская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,8.82,07.04.2026,latest,True,
31,Белгородская область,БЕЛ,Центральный федеральный округ,8,5,True,Белгородская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,8.75,07.04.2026,latest,True,
32,Брянская область,БРЯ,Центральный федеральный округ,8,4,True,Брянская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,10.44,07.04.2026,latest,True,
33,Владимирская область,ВЛД,Центральный федеральный округ,6,4,True,Владимирская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,8.4,07.04.2026,latest,True,
34,Волгоградская область,ВГГ,Южный федеральный округ,4,8,True,Волгоградская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,10.36,07.04.2026,latest,True,
35,Вологодская область,ВОЛ,Северо-Западный федеральный округ,1,2,True,Вологодская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,9.5,07.04.2026,latest,True,
36,Воронежская область,ВРН,Центральный федеральный округ,9,5,True,Воронежская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,8.03,07.04.2026,latest,True,
37,Ивановская область,ИВН,Центральный федеральный округ,7,4,True,Ивановская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,9.09,07.04.2026,latest,True,
38,Иркутская область,ИРК,Сибирский федеральный округ,18,7,True,Иркутская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,7.82,07.04.2026,latest,True,
39,Калининградская область,КГД,Северо-Западный федеральный округ,0,1,True,Калининградская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,8.74,07.04.2026,latest,True,
40,Калужская область,КЛЖ,Центральный федеральный округ,4,4,True,Калужская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,9.99,07.04.2026,latest,True,
41,Камчатский край,КАМ,Дальневосточный федеральный округ,24,2,True,Камчатский край,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,2.84,07.04.2026,latest,True,
42,Кемеровская область - Кузбасс,КЕМ,Сибирский федеральный округ,21,5,True,Кемеровская область - Кузбасс,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,8.17,07.04.2026,latest,True,
43,Кировская область,КИР,Приволжский федеральный округ,11,5,True,Кировская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,10.16,07.04.2026,latest,True,
44,Костромская область,КОС,Центральный федеральный округ,6,3,True,Костромская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,10.42,07.04.2026,latest,True,
45,Курганская область,КУРГ,Уральский федеральный округ,15,6,True,Курганская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,7.06,07.04.2026,latest,True,
46,Курская область,КУР,Центральный федеральный округ,5,5,True,Курская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,8.68,07.04.2026,latest,True,
47,Ленинградская область,ЛЕН,Северо-Западный федеральный округ,2,1,True,Ленинградская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,11.99,07.04.2026,latest,True,
48,Липецкая область,ЛИП,Центральный федеральный округ,6,5,True,Липецкая область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,9.6,07.04.2026,latest,True,
49,Магаданская область,МАГ,Дальневосточный федеральный округ,25,2,True,Магаданская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,6.89,07.04.2026,latest,True,
50,Московская область,МОСО,Центральный федеральный округ,8,3,True,Московская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,6.89,07.04.2026,latest,True,
51,Мурманская область,МУР,Северо-Западный федеральный округ,0,0,True,Мурманская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,6.96,07.04.2026,latest,True,
52,Нижегородская область,НИЖ,Приволжский федеральный округ,10,5,True,Нижегородская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,6.36,07.04.2026,latest,True,
53,Новгородская область,НВГ,Северо-Западный федеральный округ,3,1,True,Новгородская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,5.7,07.04.2026,latest,True,
54,Новосибирская область,НСО,Сибирский федеральный округ,19,5,True,Новосибирская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,7.34,07.04.2026,latest,True,
55,Омская область,ОМС,Сибирский федеральный округ,18,5,True,Омская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,8.52,07.04.2026,latest,True,
56,Оренбургская область,ОРЕ,Приволжский федеральный округ,12,7,True,Оренбургская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,7.69,07.04.2026,latest,True,
57,Орловская область,ОРЛ,Центральный федеральный округ,9,4,True,Орловская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,5.04,07.04.2026,latest,True,
58,Пензенская область,ПЕН,Приволжский федеральный округ,13,6,True,Пензенская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,8.59,07.04.2026,latest,True,
59,Пермский край,ПЕР,Приволжский федеральный округ,12,5,True,Пермский край,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,8.73,07.04.2026,latest,True,
60,Псковская область,ПСК,Северо-Западный федеральный округ,0,2,True,Псковская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,4.12,07.04.2026,latest,True,
61,Ростовская область,РОС,Южный федеральный округ,3,8,True,Ростовская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,7.14,07.04.2026,latest,True,
62,Рязанская область,РЯЗ,Центральный федеральный округ,4,5,True,Рязанская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,10.3,07.04.2026,latest,True,
63,Самарская область,САМ,Приволжский федеральный округ,10,7,True,Самарская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,6.79,07.04.2026,latest,True,
64,Саратовская область,САР,Приволжский федеральный округ,11,7,True,Саратовская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,8.49,07.04.2026,latest,True,
65,Сахалинская область,САХ,Дальневосточный федеральный округ,24,4,True,Сахалинская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,9.09,07.04.2026,latest,True,
66,Свердловская область,СВР,Уральский федеральный округ,15,5,True,Свердловская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,7.15,07.04.2026,latest,True,
67,Смоленская область,СМЛ,Центральный федеральный округ,7,3,True,Смоленская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,9.2,07.04.2026,latest,True,
68,Тамбовская область,ТАМ,Центральный федеральный округ,7,5,True,Тамбовская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,8.2,07.04.2026,latest,True,
69,Тверская область,ТВЕ,Центральный федеральный округ,4,3,True,Тверская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,5.54,07.04.2026,latest,True,
70,Томская область,ТОМ,Сибирский федеральный округ,20,5,True,Томская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,5.38,07.04.2026,latest,True,
71,Тульская область,ТУЛ,Центральный федеральный округ,5,4,True,Тульская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,9.51,07.04.2026,latest,True,
72,Тюменская область,ТЮМ,Уральский федеральный округ,16,6,True,Тюменская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,7.58,07.04.2026,latest,True,
73,Ульяновская область,УЛЬ,Приволжский федеральный округ,14,6,True,Ульяновская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,7.04,07.04.2026,latest,True,
74,Челябинская область,ЧЕЛ,Уральский федеральный округ,17,6,True,Челябинская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,8.62,07.04.2026,latest,True,
75,Забайкальский край,ЗАБ,Дальневосточный федеральный округ,22,3,True,Забайкальский край,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,10.15,07.04.2026,latest,True,
76,Ярославская область,ЯРС,Центральный федеральный округ,5,3,True,Ярославская область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,7.75,07.04.2026,latest,True,
77,Москва,МСК,Центральный федеральный округ,9,3,True,Город Москва столица Российской Федерации город федерального значения,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,4.42,07.04.2026,latest,True,
78,Санкт-Петербург,СПБ,Северо-Западный федеральный округ,1,1,True,Город Санкт-Петербург город федерального значения,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,7.71,07.04.2026,latest,True,
79,Еврейская автономная область,ЕАО,Дальневосточный федеральный округ,25,3,True,Еврейская автономная область,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,2.98,07.04.2026,latest,True,
83,Ненецкий автономный округ,НАО,Северо-Западный федеральный округ,3,0,True,Ненецкий автономный округ,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,6.22,07.04.2026,latest,True,
86,Ханты-Мансийский автономный округ - Югра,ХМАО,Уральский федеральный округ,16,5,True,Ханты-Мансийский автономный округ - Югра,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,9.95,07.04.2026,latest,True,
87,Чукотский автономный округ,ЧУК,Дальневосточный федеральный округ,23,2,True,Чукотский автономный округ,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,6.36,07.04.2026,latest,True,
89,Ямало-Ненецкий автономный округ,ЯНАО,Уральский федеральный округ,17,5,True,Ямало-Ненецкий автономный округ,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,9.05,07.04.2026,latest,True,
90,Запорожская область,ЗАП,Новые регионы / Южный макрорегион,9,9,True,,,,,,,,,,,,,latest,False,Нет данных в переданной выгрузке ЕМИСС для выбранного периода/показателя
91,Республика Крым,КРЫ,Южный федеральный округ,5,9,True,Республика Крым,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,7.39,07.04.2026,latest,True,
92,Севастополь,СЕВ,Южный федеральный округ,6,9,True,Город федерального значения Севастополь,2.14.Я3.1,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,data (29).xls,Охват граждан репродуктивного возраста (18–49 лет) диспансеризацией с целью оценки репродуктивного здоровья,2026.0,месяц,март,2026-03-31,процент,7.02,07.04.2026,latest,True,
93,Донецкая Народная Республика,ДНР,Новые регионы / Южный макрорегион,7,9,True,,,,,,,,,,,,,latest,False,Нет данных в переданной выгрузке ЕМИСС для выбранного периода/показателя
94,Луганская Народная Республика,ЛНР,Новые регионы / Южный макрорегион,8,9,True,,,,,,,,,,,,,latest,False,Нет данных в переданной выгрузке ЕМИСС для выбранного периода/показателя
95,Херсонская область,ХЕР,Новые регионы / Южный макрорегион,10,9,True,,,,,,,,,,,,,latest,False,Нет данных в переданной выгрузке ЕМИСС для выбранного периода/показателя
01,Республика Адыгея,АД,Южный федеральный округ,4,9,True,Республика Адыгея (Адыгея),2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",2026.0,месяц,март,2026-03-31,процент,10.21,07.04.2026,latest,True,
02,Республика Башкортостан,БА,Приволжский федеральный округ,13,7,True,Республика Башкортостан,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",2026.0,месяц,март,2026-03-31,процент,11.99,07.04.2026,latest,True,
03,Республика Бурятия,БУР,Дальневосточный федеральный округ,23,3,True,Республика Бурятия,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",2026.0,месяц,март,2026-03-31,процент,20.86,07.04.2026,latest,True,
04,Республика Алтай,АЛР,Сибирский федеральный округ,19,6,True,Республика Алтай,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",2026.0,месяц,март,2026-03-31,процент,14.22,07.04.2026,latest,True,
05,Республика Дагестан,ДАГ,Северо-Кавказский федеральный округ,9,12,True,Республика Дагестан,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",2026.0,месяц,март,2026-03-31,процент,5.3,07.04.2026,latest,True,
06,Республика Ингушетия,ИНГ,Северо-Кавказский федеральный округ,7,12,True,Республика Ингушетия,2.14.Я3.2,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",data (30).xls,"Доля женщин, проживающих в сельской местности, поселках городского типа и малых городах, получивших медицинскую помощь в женских консультациях, расположенных в сельской местности, поселках городского типа и малых городах",2026.0,месяц,март,2026-03-31,процент,12.2,07.04.2026,latest,True,
